Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI+,BOOLC_0,90,12,22.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,13,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,12,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,13,20.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,795.0,2,,
pMEDICI,BOOLC_0,100,11,36.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,100,14,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,13,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,12,39.0,2,RANDOM,
KALI,BOOLC_0,0,15,369.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,808.0,2,,
pMEDICI+,BOOLC_0,0,15,13.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,15,14.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,15,12.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,15,14.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,788.0,2,,
pMEDICI+,BOOLC_0,10,15,13.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,15,13.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,15,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,15,15.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,787.0,2,,
pMEDICI+,BOOLC_0,20,14,13.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,14,14.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,14,14.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,16,18.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,805.0,2,,
pMEDICI+,BOOLC_0,30,15,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,15,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,15,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,15,16.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,817.0,2,,
pMEDICI+,BOOLC_0,40,15,19.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,15,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,15,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,15,17.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,784.0,2,,
pMEDICI+,BOOLC_0,50,15,19.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,15,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,14,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,14,20.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,798.0,2,,
pMEDICI+,BOOLC_0,60,14,21.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,14,23.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,13,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,14,26.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,798.0,2,,
pMEDICI+,BOOLC_0,70,9,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,13,22.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,14,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,10,16.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,801.0,2,,
pMEDICI+,BOOLC_0,80,12,19.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,12,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,14,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,11,15.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,818.0,2,,
pMEDICI+,BOOLC_0,90,12,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,12,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,12,24.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,11,20.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,807.0,2,,
pMEDICI,BOOLC_0,100,11,28.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,100,16,36.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,13,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,12,27.0,2,RANDOM,
KALI,BOOLC_0,0,14,206.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,826.0,2,,
pMEDICI+,BOOLC_0,0,14,12.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,14,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,14,12.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,14,12.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,948.0,2,,
pMEDICI+,BOOLC_0,10,14,12.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,14,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,14,12.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,14,12.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,972.0,2,,
pMEDICI+,BOOLC_0,20,14,14.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,14,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,14,14.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,14,14.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,814.0,2,,
pMEDICI+,BOOLC_0,30,14,15.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,14,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,14,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,14,15.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,813.0,2,,
pMEDICI+,BOOLC_0,40,15,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,15,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,15,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,14,22.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,825.0,2,,
pMEDICI+,BOOLC_0,50,13,20.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,13,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,13,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,14,24.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,808.0,2,,
pMEDICI+,BOOLC_0,60,13,23.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,14,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,15,24.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,14,25.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,916.0,2,,
pMEDICI+,BOOLC_0,70,12,19.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,12,24.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,11,16.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,997.0,2,,
pMEDICI+,BOOLC_0,80,10,21.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,10,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,12,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,11,23.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,828.0,2,,
pMEDICI+,BOOLC_0,90,12,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,12,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,11,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,11,17.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,849.0,2,,
pMEDICI,BOOLC_0,100,12,33.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,100,13,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,13,27.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,11,25.0,2,RANDOM,
KALI,BOOLC_0,0,16,235.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,821.0,2,,
pMEDICI+,BOOLC_0,0,16,12.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,16,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,16,12.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,16,13.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,811.0,2,,
pMEDICI+,BOOLC_0,10,16,12.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,16,13.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,16,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,16,12.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,823.0,2,,
pMEDICI+,BOOLC_0,20,16,14.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,16,13.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,16,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,16,16.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,838.0,2,,
pMEDICI+,BOOLC_0,30,16,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,17,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,16,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,16,20.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,807.0,2,,
pMEDICI+,BOOLC_0,40,16,20.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,15,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,16,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,16,18.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,814.0,2,,
pMEDICI+,BOOLC_0,50,16,22.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,15,22.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,15,24.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,16,21.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,900.0,2,,
pMEDICI+,BOOLC_0,60,14,20.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,12,24.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,13,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,13,25.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,834.0,2,,
pMEDICI+,BOOLC_0,70,12,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,10,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,11,17.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,819.0,2,,
pMEDICI+,BOOLC_0,80,12,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,10,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,11,15.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,12,17.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,815.0,2,,
pMEDICI+,BOOLC_0,90,11,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,12,23.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,10,15.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,10,15.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,829.0,2,,
pMEDICI,BOOLC_0,100,11,29.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,100,13,28.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,12,28.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,14,29.0,2,RANDOM,
KALI,BOOLC_0,0,14,308.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,1723.0,2,,
pMEDICI+,BOOLC_0,0,14,15.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,14,13.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,14,12.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,14,11.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,931.0,2,,
pMEDICI+,BOOLC_0,10,14,12.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,14,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,14,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,14,12.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,944.0,2,,
pMEDICI+,BOOLC_0,20,14,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,15,15.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,14,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,13,14.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,906.0,2,,
pMEDICI+,BOOLC_0,30,15,19.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,15,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,15,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,13,15.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,901.0,2,,
pMEDICI+,BOOLC_0,40,14,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,15,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,13,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,14,18.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,812.0,2,,
pMEDICI+,BOOLC_0,50,14,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,14,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,13,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,13,23.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,829.0,2,,
pMEDICI+,BOOLC_0,60,14,18.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,13,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,13,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,14,21.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,803.0,2,,
pMEDICI+,BOOLC_0,70,10,17.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,12,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,12,20.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,917.0,2,,
pMEDICI+,BOOLC_0,80,10,15.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,12,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,11,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,11,22.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,818.0,2,,
pMEDICI+,BOOLC_0,90,10,16.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,13,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,13,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,11,18.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,841.0,2,,
pMEDICI,BOOLC_0,100,12,31.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,100,12,29.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,12,29.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,12,27.0,2,RANDOM,
KALI,BOOLC_1,0,17,68.0,2,,
PICT,BOOLC_1,0,16,62.0,2,,
ACTS,BOOLC_1,0,12,25.0,2,,
pMEDICI+,BOOLC_1,0,17,5.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,0,17,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,17,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,17,5.0,2,RANDOM,
PICT,BOOLC_1,10,19,40.0,2,,
ACTS,BOOLC_1,10,12,19.0,2,,
pMEDICI+,BOOLC_1,10,17,5.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,10,17,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,10,17,4.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,10,17,5.0,2,RANDOM,
PICT,BOOLC_1,20,18,37.0,2,,
ACTS,BOOLC_1,20,12,16.0,2,,
pMEDICI+,BOOLC_1,20,17,4.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,20,17,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,20,17,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,20,17,4.0,2,RANDOM,
PICT,BOOLC_1,30,12,51.0,2,,
ACTS,BOOLC_1,30,12,20.0,2,,
pMEDICI+,BOOLC_1,30,17,7.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,30,17,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,30,17,4.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,30,17,8.0,2,RANDOM,
PICT,BOOLC_1,40,10,34.0,2,,
ACTS,BOOLC_1,40,12,15.0,2,,
pMEDICI+,BOOLC_1,40,17,5.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,40,17,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,40,17,7.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,40,17,5.0,2,RANDOM,
PICT,BOOLC_1,50,11,41.0,2,,
ACTS,BOOLC_1,50,12,14.0,2,,
pMEDICI+,BOOLC_1,50,17,5.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,50,17,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,50,17,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,50,17,5.0,2,RANDOM,
PICT,BOOLC_1,60,11,34.0,2,,
ACTS,BOOLC_1,60,12,15.0,2,,
pMEDICI+,BOOLC_1,60,14,5.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,60,15,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,60,14,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,60,13,5.0,2,RANDOM,
PICT,BOOLC_1,70,11,39.0,2,,
ACTS,BOOLC_1,70,12,19.0,2,,
pMEDICI+,BOOLC_1,70,14,6.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,70,14,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,70,14,7.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,70,13,5.0,2,RANDOM,
PICT,BOOLC_1,80,11,44.0,2,,
ACTS,BOOLC_1,80,12,16.0,2,,
pMEDICI+,BOOLC_1,80,14,5.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,80,16,9.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,80,15,7.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,80,15,7.0,2,RANDOM,
PICT,BOOLC_1,90,11,38.0,2,,
ACTS,BOOLC_1,90,12,20.0,2,,
pMEDICI+,BOOLC_1,90,15,6.0,2,AS_DECLARED,
pMEDICI+,BOOLC_1,90,14,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,90,14,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,90,15,7.0,2,RANDOM,
PICT,BOOLC_1,100,11,30.0,2,,
ACTS,BOOLC_1,100,12,16.0,2,,
pMEDICI,BOOLC_1,100,16,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_1,100,15,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,14,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,17,23.0,2,RANDOM,
KALI,BOOLC_1,0,18,77.0,2,,
PICT,BOOLC_1,0,20,83.0,2,,
ACTS,BOOLC_1,0,12,21.0,2,,
pMEDICI+,BOOLC_1,0,18,6.0,2,AS_DECLARED,
