Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
PICT w SEEDS,BOOLC_4,0,12,4400.0,3,,
PICT,BOOLC_4,100,11,42.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1368.0,3,,
ACTS,BOOLC_4,100,39,1205.0,3,,
pMEDICI+,BOOLC_4,0,40,492.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,40,560.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,42,376.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,43,468.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,40,345.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,40,383.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,41,427.0,3,RANDOM,
pMEDICI,BOOLC_4,100,44,566.0,3,RANDOM,
ACTS,BOOLC_4,0,12,2.0,2,,
PICT w SEEDS,BOOLC_4,0,12,46.0,3,,
PICT,BOOLC_4,100,11,46.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1129.0,3,,
ACTS,BOOLC_4,100,39,1015.0,3,,
pMEDICI+,BOOLC_4,0,39,372.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,40,397.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,42,358.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,42,488.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,42,417.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,42,401.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,42,522.0,3,RANDOM,
pMEDICI,BOOLC_4,100,41,402.0,3,RANDOM,
ACTS,BOOLC_4,0,12,0.0,2,,
PICT w SEEDS,BOOLC_4,0,12,37.0,3,,
PICT,BOOLC_4,100,11,36.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1011.0,3,,
ACTS,BOOLC_4,100,39,1009.0,3,,
pMEDICI+,BOOLC_4,0,41,366.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,41,347.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,40,367.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,41,436.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,43,397.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,39,412.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,40,353.0,3,RANDOM,
pMEDICI,BOOLC_4,100,43,442.0,3,RANDOM,
ACTS,BOOLC_4,0,12,0.0,2,,
PICT w SEEDS,BOOLC_4,0,12,34.0,3,,
PICT,BOOLC_4,100,11,35.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1006.0,3,,
ACTS,BOOLC_4,100,39,1007.0,3,,
pMEDICI+,BOOLC_4,0,41,474.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,41,373.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,41,390.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,42,427.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,40,415.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,40,394.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,43,440.0,3,RANDOM,
pMEDICI,BOOLC_4,100,39,414.0,3,RANDOM,
ACTS,BOOLC_4,0,12,1.0,2,,
PICT w SEEDS,BOOLC_4,0,12,37.0,3,,
PICT,BOOLC_4,100,11,35.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1010.0,3,,
ACTS,BOOLC_4,100,39,989.0,3,,
pMEDICI+,BOOLC_4,0,41,361.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,41,352.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,42,435.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,44,448.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,42,374.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,42,464.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,43,509.0,3,RANDOM,
pMEDICI,BOOLC_4,100,43,512.0,3,RANDOM,
ACTS,BOOLC_5,0,9,413.0,2,,
PICT w SEEDS,BOOLC_5,0,9,53.0,3,,
PICT,BOOLC_5,100,10,45.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,366.0,3,,
ACTS,BOOLC_5,100,24,255.0,3,,
pMEDICI+,BOOLC_5,0,27,80.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,26,70.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,24,14.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,26,45.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,26,12.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,27,43.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,23,13.0,3,RANDOM,
pMEDICI,BOOLC_5,100,29,36.0,3,RANDOM,
ACTS,BOOLC_5,0,10,2.0,2,,
PICT w SEEDS,BOOLC_5,0,10,44.0,3,,
PICT,BOOLC_5,100,10,35.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,254.0,3,,
ACTS,BOOLC_5,100,24,201.0,3,,
pMEDICI+,BOOLC_5,0,24,10.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,26,33.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,25,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,27,41.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,26,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,25,39.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,26,10.0,3,RANDOM,
pMEDICI,BOOLC_5,100,25,32.0,3,RANDOM,
ACTS,BOOLC_5,0,10,1.0,2,,
PICT w SEEDS,BOOLC_5,0,10,38.0,3,,
PICT,BOOLC_5,100,10,38.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,228.0,3,,
ACTS,BOOLC_5,100,24,174.0,3,,
pMEDICI+,BOOLC_5,0,25,10.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,26,28.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,23,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,25,34.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,24,8.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,26,31.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,26,16.0,3,RANDOM,
pMEDICI,BOOLC_5,100,27,33.0,3,RANDOM,
ACTS,BOOLC_5,0,10,1.0,2,,
PICT w SEEDS,BOOLC_5,0,10,42.0,3,,
PICT,BOOLC_5,100,10,41.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,242.0,3,,
ACTS,BOOLC_5,100,24,198.0,3,,
pMEDICI+,BOOLC_5,0,25,8.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,24,27.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,25,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,25,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,26,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,25,27.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,25,9.0,3,RANDOM,
pMEDICI,BOOLC_5,100,25,29.0,3,RANDOM,
ACTS,BOOLC_5,0,10,2.0,2,,
PICT w SEEDS,BOOLC_5,0,10,36.0,3,,
PICT,BOOLC_5,100,10,38.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,192.0,3,,
ACTS,BOOLC_5,100,24,282.0,3,,
pMEDICI+,BOOLC_5,0,24,8.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,25,28.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,27,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,26,29.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,27,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,27,28.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,26,10.0,3,RANDOM,
pMEDICI,BOOLC_5,100,30,29.0,3,RANDOM,
ACTS,BOOLC_6,0,8,226.0,2,,
PICT w SEEDS,BOOLC_6,0,8,61.0,3,,
PICT,BOOLC_6,100,6,35.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,52.0,3,,
ACTS,BOOLC_6,100,13,41.0,3,,
pMEDICI+,BOOLC_6,0,21,571.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,18,51.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,21,24.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,19,40.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,19,12.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,19,33.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,19,4.0,3,RANDOM,
pMEDICI,BOOLC_6,100,19,36.0,3,RANDOM,
ACTS,BOOLC_6,0,8,20.0,2,,
PICT w SEEDS,BOOLC_6,0,8,38.0,3,,
PICT,BOOLC_6,100,6,36.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,40.0,3,,
ACTS,BOOLC_6,100,13,30.0,3,,
pMEDICI+,BOOLC_6,0,18,3.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,20,32.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,21,3.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,17,26.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,17,4.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,21,29.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,18,3.0,3,RANDOM,
pMEDICI,BOOLC_6,100,19,26.0,3,RANDOM,
ACTS,BOOLC_6,0,8,13.0,2,,
PICT w SEEDS,BOOLC_6,0,8,34.0,3,,
PICT,BOOLC_6,100,6,31.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,24.0,3,,
ACTS,BOOLC_6,100,13,27.0,3,,
pMEDICI+,BOOLC_6,0,19,3.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,22,27.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,21,3.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,20,30.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,17,3.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,18,26.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,17,2.0,3,RANDOM,
pMEDICI,BOOLC_6,100,17,24.0,3,RANDOM,
ACTS,BOOLC_6,0,8,11.0,2,,
PICT w SEEDS,BOOLC_6,0,8,35.0,3,,
PICT,BOOLC_6,100,6,30.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,22.0,3,,
ACTS,BOOLC_6,100,13,17.0,3,,
pMEDICI+,BOOLC_6,0,18,2.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,18,22.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,17,3.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,19,24.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,21,2.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,20,24.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,21,3.0,3,RANDOM,
pMEDICI,BOOLC_6,100,20,26.0,3,RANDOM,
ACTS,BOOLC_6,0,8,9.0,2,,
PICT w SEEDS,BOOLC_6,0,8,38.0,3,,
PICT,BOOLC_6,100,6,35.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,18.0,3,,
ACTS,BOOLC_6,100,13,18.0,3,,
pMEDICI+,BOOLC_6,0,20,3.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,18,22.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,21,3.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,21,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,20,3.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,19,21.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,21,3.0,3,RANDOM,
pMEDICI,BOOLC_6,100,17,23.0,3,RANDOM,
ACTS,BOOLC_7,0,10,190.0,2,,
PICT w SEEDS,BOOLC_7,0,10,44.0,3,,
PICT,BOOLC_7,100,9,34.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,10.0,3,,
ACTS,BOOLC_7,100,22,9.0,3,,
pMEDICI+,BOOLC_7,0,28,80.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,29,99.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,25,16.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,27,55.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,29,10.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,29,58.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,26,8.0,3,RANDOM,
pMEDICI,BOOLC_7,100,26,51.0,3,RANDOM,
ACTS,BOOLC_7,0,10,9.0,2,,
PICT w SEEDS,BOOLC_7,0,10,39.0,3,,
PICT,BOOLC_7,100,9,39.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,8.0,3,,
ACTS,BOOLC_7,100,22,10.0,3,,
pMEDICI+,BOOLC_7,0,27,9.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,28,42.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,25,7.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,26,39.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,30,8.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,25,48.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,26,8.0,3,RANDOM,
pMEDICI,BOOLC_7,100,26,39.0,3,RANDOM,
ACTS,BOOLC_7,0,10,8.0,2,,
PICT w SEEDS,BOOLC_7,0,10,38.0,3,,
PICT,BOOLC_7,100,9,39.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,7.0,3,,
ACTS,BOOLC_7,100,22,8.0,3,,
pMEDICI+,BOOLC_7,0,28,7.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,24,37.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,29,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,29,36.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,27,7.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,26,29.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,26,6.0,3,RANDOM,
pMEDICI,BOOLC_7,100,26,37.0,3,RANDOM,
ACTS,BOOLC_7,0,10,7.0,2,,
PICT w SEEDS,BOOLC_7,0,10,35.0,3,,
PICT,BOOLC_7,100,9,36.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,9.0,3,,
ACTS,BOOLC_7,100,22,8.0,3,,
pMEDICI+,BOOLC_7,0,27,6.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,27,28.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,28,6.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,26,34.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,26,7.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,28,29.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,25,7.0,3,RANDOM,
pMEDICI,BOOLC_7,100,24,27.0,3,RANDOM,
ACTS,BOOLC_7,0,10,5.0,2,,
PICT w SEEDS,BOOLC_7,0,10,33.0,3,,
PICT,BOOLC_7,100,9,36.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,7.0,3,,
ACTS,BOOLC_7,100,22,6.0,3,,
pMEDICI+,BOOLC_7,0,27,5.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,29,33.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,25,6.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,27,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,26,6.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,25,26.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,23,6.0,3,RANDOM,
pMEDICI,BOOLC_7,100,27,32.0,3,RANDOM,
ACTS,BOOLC_8,0,11,1887.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,136.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,12041.0,3,,
ACTS,BOOLC_8,100,28,11765.0,3,,
pMEDICI+,BOOLC_8,0,25,293.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,26,233.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,25,136.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,28,181.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,27,145.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,28,161.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,28,134.0,3,RANDOM,
pMEDICI,BOOLC_8,100,30,180.0,3,RANDOM,
ACTS,BOOLC_8,0,12,2.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,180.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,19726.0,3,,
ACTS,BOOLC_8,100,28,18399.0,3,,
pMEDICI+,BOOLC_8,0,27,149.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,25,193.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,26,175.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,27,181.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,28,165.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,27,254.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,27,190.0,3,RANDOM,
pMEDICI,BOOLC_8,100,26,231.0,3,RANDOM,
ACTS,BOOLC_8,0,12,1.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,205.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,17829.0,3,,
ACTS,BOOLC_8,100,28,17646.0,3,,
pMEDICI+,BOOLC_8,0,28,151.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,26,233.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,27,171.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,26,194.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,27,166.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,26,220.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,28,187.0,3,RANDOM,
pMEDICI,BOOLC_8,100,28,208.0,3,RANDOM,
ACTS,BOOLC_8,0,12,0.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,223.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,22335.0,3,,
ACTS,BOOLC_8,100,28,19178.0,3,,
pMEDICI+,BOOLC_8,0,26,156.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,25,186.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,25,161.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,25,197.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,26,179.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,26,196.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,25,148.0,3,RANDOM,
pMEDICI,BOOLC_8,100,25,194.0,3,RANDOM,
ACTS,BOOLC_8,0,12,0.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,172.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,15845.0,3,,
ACTS,BOOLC_8,100,28,14866.0,3,,
pMEDICI+,BOOLC_8,0,26,134.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,26,150.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,25,132.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,27,174.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,24,125.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,27,158.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,28,132.0,3,RANDOM,
pMEDICI,BOOLC_8,100,30,151.0,3,RANDOM,
ACTS,BOOLC_9,0,11,2048.0,2,,
PICT w SEEDS,BOOLC_9,0,11,19415.0,3,,
PICT,BOOLC_9,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,6347.0,3,,
ACTS,BOOLC_9,100,34,3125.0,3,,
pMEDICI+,BOOLC_9,0,37,268.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,35,222.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,37,127.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,36,176.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,36,73.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,35,163.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,35,72.0,3,RANDOM,
pMEDICI,BOOLC_9,100,37,140.0,3,RANDOM,
ACTS,BOOLC_9,0,10,1.0,2,,
PICT w SEEDS,BOOLC_9,0,0,-1.0,3,,
PICT,BOOLC_9,100,0,498.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,5023.0,3,,
ACTS,BOOLC_9,100,34,5463.0,3,,
pMEDICI+,BOOLC_9,0,39,91.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,34,171.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,36,79.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,38,171.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,36,71.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,37,183.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,40,101.0,3,RANDOM,
pMEDICI,BOOLC_9,100,36,141.0,3,RANDOM,
ACTS,BOOLC_9,0,10,1.0,2,,
PICT w SEEDS,BOOLC_9,0,0,-1.0,3,,
PICT,BOOLC_9,100,0,184.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,3586.0,3,,
ACTS,BOOLC_9,100,34,3828.0,3,,
pMEDICI+,BOOLC_9,0,38,52.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,36,111.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,38,67.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,37,93.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,35,63.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,36,127.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,40,69.0,3,RANDOM,
pMEDICI,BOOLC_9,100,37,115.0,3,RANDOM,
ACTS,BOOLC_9,0,10,1.0,2,,
PICT w SEEDS,BOOLC_9,0,0,-1.0,3,,
PICT,BOOLC_9,100,0,175.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,3324.0,3,,
ACTS,BOOLC_9,100,34,3296.0,3,,
pMEDICI+,BOOLC_9,0,35,48.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,40,135.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,39,73.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,38,97.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,38,63.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,39,85.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,38,62.0,3,RANDOM,
pMEDICI,BOOLC_9,100,36,86.0,3,RANDOM,
ACTS,BOOLC_9,0,10,0.0,2,,
PICT w SEEDS,BOOLC_9,0,0,-1.0,3,,
PICT,BOOLC_9,100,0,262.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,3597.0,3,,
ACTS,BOOLC_9,100,34,3497.0,3,,
pMEDICI+,BOOLC_9,0,37,59.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,34,119.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,39,105.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,36,126.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,37,71.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,35,103.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,40,78.0,3,RANDOM,
pMEDICI,BOOLC_9,100,36,154.0,3,RANDOM,
ACTS,MCAC_0,0,182,257231.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,257231.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
