Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI+,MCA_0,20,337,148.0,2,RANDOM,
pMEDICI,MCA_0,0,534,382.0,2,RANDOM,
PICT,MCA_0,30,295,80.0,2,,
ACTS,MCA_0,30,230,4.0,2,,
pMEDICI+,MCA_0,30,339,170.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,560,399.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,310,154.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,533,361.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,367,172.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,606,427.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,349,164.0,2,RANDOM,
pMEDICI,MCA_0,0,595,465.0,2,RANDOM,
PICT,MCA_0,40,282,74.0,2,,
ACTS,MCA_0,40,230,5.0,2,,
pMEDICI+,MCA_0,40,335,184.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,558,413.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,311,177.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,540,410.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,379,172.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,604,397.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,337,169.0,2,RANDOM,
pMEDICI,MCA_0,0,556,401.0,2,RANDOM,
PICT,MCA_0,50,286,71.0,2,,
ACTS,MCA_0,50,230,3.0,2,,
pMEDICI+,MCA_0,50,329,179.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,563,373.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,316,184.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,538,403.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,384,166.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,609,426.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,360,164.0,2,RANDOM,
pMEDICI,MCA_0,0,588,371.0,2,RANDOM,
PICT,MCA_0,60,257,80.0,2,,
ACTS,MCA_0,60,230,4.0,2,,
pMEDICI+,MCA_0,60,323,168.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,537,341.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,315,188.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,522,379.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,373,161.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,582,372.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,327,171.0,2,RANDOM,
pMEDICI,MCA_0,0,531,335.0,2,RANDOM,
PICT,MCA_0,70,253,78.0,2,,
ACTS,MCA_0,70,230,4.0,2,,
pMEDICI+,MCA_0,70,333,152.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,429,313.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,308,188.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,405,307.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,376,148.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,486,369.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,70,343,167.0,2,RANDOM,
pMEDICI,MCA_0,0,436,353.0,2,RANDOM,
PICT,MCA_0,80,253,102.0,2,,
ACTS,MCA_0,80,230,4.0,2,,
pMEDICI+,MCA_0,80,319,164.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,355,261.0,2,AS_DECLARED,
pMEDICI+,MCA_0,80,306,186.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,322,286.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,80,384,132.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,412,296.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,80,353,152.0,2,RANDOM,
pMEDICI,MCA_0,0,379,297.0,2,RANDOM,
PICT,MCA_0,90,253,86.0,2,,
ACTS,MCA_0,90,230,4.0,2,,
pMEDICI+,MCA_0,90,325,159.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,359,265.0,2,AS_DECLARED,
pMEDICI+,MCA_0,90,305,180.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,306,272.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,90,382,134.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,387,249.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,90,358,142.0,2,RANDOM,
pMEDICI,MCA_0,0,335,289.0,2,RANDOM,
PICT,MCA_0,100,253,75.0,2,,
ACTS,MCA_0,100,230,3.0,2,,
pMEDICI+,MCA_0,100,325,151.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,332,248.0,2,AS_DECLARED,
pMEDICI+,MCA_0,100,314,182.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,304,266.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,100,375,128.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,385,252.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,100,355,150.0,2,RANDOM,
pMEDICI,MCA_0,0,343,253.0,2,RANDOM,
ACTS,MCA_0,0,230,3.0,2,,
PICT,MCA_0,0,230,63.0,2,,
ACTS,MCA_0,0,230,3.0,2,,
pMEDICI+,MCA_0,0,230,123.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,562,376.0,2,AS_DECLARED,
pMEDICI+,MCA_0,0,230,116.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,543,420.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,0,230,116.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,599,413.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,0,230,117.0,2,RANDOM,
pMEDICI,MCA_0,0,572,383.0,2,RANDOM,
PICT,MCA_0,10,267,69.0,2,,
ACTS,MCA_0,10,230,4.0,2,,
pMEDICI+,MCA_0,10,269,121.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,557,378.0,2,AS_DECLARED,
pMEDICI+,MCA_0,10,252,125.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,544,443.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,10,286,133.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,605,398.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,10,268,122.0,2,RANDOM,
pMEDICI,MCA_0,0,565,423.0,2,RANDOM,
PICT,MCA_0,20,301,78.0,2,,
ACTS,MCA_0,20,230,4.0,2,,
pMEDICI+,MCA_0,20,322,146.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,560,370.0,2,AS_DECLARED,
pMEDICI+,MCA_0,20,298,142.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,547,398.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,20,363,149.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,606,434.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,20,312,146.0,2,RANDOM,
pMEDICI,MCA_0,0,587,394.0,2,RANDOM,
PICT,MCA_0,30,300,76.0,2,,
ACTS,MCA_0,30,230,3.0,2,,
pMEDICI+,MCA_0,30,326,153.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,558,363.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,311,158.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,537,372.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,387,164.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,609,374.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,321,160.0,2,RANDOM,
pMEDICI,MCA_0,0,588,379.0,2,RANDOM,
PICT,MCA_0,40,286,73.0,2,,
ACTS,MCA_0,40,230,3.0,2,,
pMEDICI+,MCA_0,40,330,165.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,566,394.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,308,176.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,536,372.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,385,163.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,611,372.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,335,170.0,2,RANDOM,
pMEDICI,MCA_0,0,535,354.0,2,RANDOM,
PICT,MCA_0,50,280,66.0,2,,
ACTS,MCA_0,50,230,3.0,2,,
pMEDICI+,MCA_0,50,342,176.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,568,356.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,316,190.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,536,446.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,386,180.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,608,402.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,332,176.0,2,RANDOM,
pMEDICI,MCA_0,0,567,355.0,2,RANDOM,
PICT,MCA_0,60,258,78.0,2,,
ACTS,MCA_0,60,230,3.0,2,,
pMEDICI+,MCA_0,60,321,160.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,532,331.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,305,184.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,520,360.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,380,160.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,591,358.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,345,164.0,2,RANDOM,
pMEDICI,MCA_0,0,563,348.0,2,RANDOM,
PICT,MCA_0,70,253,79.0,2,,
ACTS,MCA_0,70,230,4.0,2,,
pMEDICI+,MCA_0,70,334,145.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,417,288.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,310,178.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,405,312.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,375,135.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,465,378.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,70,346,164.0,2,RANDOM,
pMEDICI,MCA_0,0,455,361.0,2,RANDOM,
PICT,MCA_0,80,253,92.0,2,,
ACTS,MCA_0,80,230,5.0,2,,
pMEDICI+,MCA_0,80,332,171.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,343,287.0,2,AS_DECLARED,
pMEDICI+,MCA_0,80,300,182.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,330,364.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,80,375,139.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,405,300.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,80,316,192.0,2,RANDOM,
pMEDICI,MCA_0,0,342,290.0,2,RANDOM,
PICT,MCA_0,90,253,94.0,2,,
ACTS,MCA_0,90,230,5.0,2,,
pMEDICI+,MCA_0,90,334,168.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,332,292.0,2,AS_DECLARED,
pMEDICI+,MCA_0,90,307,188.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,322,312.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,90,379,138.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,383,259.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,90,356,151.0,2,RANDOM,
pMEDICI,MCA_0,0,340,307.0,2,RANDOM,
PICT,MCA_0,100,253,89.0,2,,
ACTS,MCA_0,100,230,4.0,2,,
pMEDICI+,MCA_0,100,329,161.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,329,277.0,2,AS_DECLARED,
pMEDICI+,MCA_0,100,307,193.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,319,312.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,100,383,139.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,378,302.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,100,326,168.0,2,RANDOM,
pMEDICI,MCA_0,0,363,299.0,2,RANDOM,
ACTS,MCA_0,0,230,3.0,2,,
PICT,MCA_0,0,230,75.0,2,,
ACTS,MCA_0,0,230,4.0,2,,
pMEDICI+,MCA_0,0,230,124.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,557,441.0,2,AS_DECLARED,
pMEDICI+,MCA_0,0,230,133.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,543,495.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,0,230,132.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,609,482.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,0,230,123.0,2,RANDOM,
pMEDICI,MCA_0,0,553,414.0,2,RANDOM,
PICT,MCA_0,10,265,82.0,2,,
ACTS,MCA_0,10,230,5.0,2,,
pMEDICI+,MCA_0,10,265,139.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,563,424.0,2,AS_DECLARED,
pMEDICI+,MCA_0,10,253,123.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,539,446.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,10,284,127.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,610,450.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,10,255,122.0,2,RANDOM,
pMEDICI,MCA_0,0,560,400.0,2,RANDOM,
PICT,MCA_0,20,300,113.0,2,,
ACTS,MCA_0,20,230,3.0,2,,
pMEDICI+,MCA_0,20,310,137.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,564,382.0,2,AS_DECLARED,
pMEDICI+,MCA_0,20,294,141.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,544,390.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,20,354,150.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,601,382.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,20,341,143.0,2,RANDOM,
pMEDICI,MCA_0,0,552,395.0,2,RANDOM,
PICT,MCA_0,30,301,76.0,2,,
ACTS,MCA_0,30,230,4.0,2,,
pMEDICI+,MCA_0,30,327,163.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,566,373.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,316,159.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,540,392.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,377,164.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,615,414.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,336,168.0,2,RANDOM,
pMEDICI,MCA_0,0,571,422.0,2,RANDOM,
PICT,MCA_0,40,289,79.0,2,,
ACTS,MCA_0,40,230,4.0,2,,
pMEDICI+,MCA_0,40,323,176.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,558,375.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,311,173.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,541,390.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,383,169.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,612,380.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,364,171.0,2,RANDOM,
pMEDICI,MCA_0,0,582,382.0,2,RANDOM,
PICT,MCA_0,50,260,71.0,2,,
ACTS,MCA_0,50,230,3.0,2,,
pMEDICI+,MCA_0,50,323,165.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,565,366.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,303,175.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,545,378.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,375,163.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,608,375.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,338,179.0,2,RANDOM,
pMEDICI,MCA_0,0,570,373.0,2,RANDOM,
PICT,MCA_0,60,256,80.0,2,,
ACTS,MCA_0,60,230,3.0,2,,
pMEDICI+,MCA_0,60,328,157.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,515,333.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,303,178.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,494,349.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,376,150.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,566,342.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,328,167.0,2,RANDOM,
pMEDICI,MCA_0,0,529,360.0,2,RANDOM,
PICT,MCA_0,70,253,82.0,2,,
ACTS,MCA_0,70,230,3.0,2,,
pMEDICI+,MCA_0,70,322,150.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,425,293.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,308,195.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,400,352.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,369,142.0,2,IN_ORDER_SIZE_ASC,
