Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI+,UNIFORM_ALL_0,60,593,684.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,60,603,809.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,60,593,805.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,60,595,750.0,2,RANDOM,
PICT,UNIFORM_ALL_0,70,388,178.0,2,,
ACTS,UNIFORM_ALL_0,70,429,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,70,593,774.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,70,596,672.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,70,577,782.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,70,581,687.0,2,RANDOM,
PICT,UNIFORM_ALL_0,80,386,180.0,2,,
ACTS,UNIFORM_ALL_0,80,415,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,80,590,689.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,80,582,689.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,80,589,702.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,80,595,737.0,2,RANDOM,
PICT,UNIFORM_ALL_0,90,385,180.0,2,,
ACTS,UNIFORM_ALL_0,90,412,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,90,593,739.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,90,591,673.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,90,585,767.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,90,587,789.0,2,RANDOM,
PICT,UNIFORM_ALL_0,100,386,176.0,2,,
ACTS,UNIFORM_ALL_0,100,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,100,594,768.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,100,590,768.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,100,594,671.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,100,577,745.0,2,RANDOM,
KALI,UNIFORM_ALL_0,0,947,18605.0,2,,
PICT,UNIFORM_ALL_0,0,947,146.0,2,,
ACTS,UNIFORM_ALL_0,0,1358,20.0,2,,
pMEDICI,UNIFORM_ALL_0,0,1530,1132.0,2,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,0,1536,1382.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,0,1537,1101.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,0,1542,1290.0,2,RANDOM,
PICT,UNIFORM_ALL_0,10,904,154.0,2,,
ACTS,UNIFORM_ALL_0,10,1264,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,10,918,1193.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,10,919,1066.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,10,919,1082.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,10,918,1257.0,2,RANDOM,
PICT,UNIFORM_ALL_0,20,790,145.0,2,,
ACTS,UNIFORM_ALL_0,20,1094,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,20,850,1106.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,20,853,1084.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,20,850,1017.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,20,836,1154.0,2,RANDOM,
PICT,UNIFORM_ALL_0,30,650,142.0,2,,
ACTS,UNIFORM_ALL_0,30,890,18.0,2,,
pMEDICI+,UNIFORM_ALL_0,30,754,1078.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,30,760,1094.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,30,760,962.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,30,745,1115.0,2,RANDOM,
PICT,UNIFORM_ALL_0,40,517,146.0,2,,
ACTS,UNIFORM_ALL_0,40,699,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,40,668,989.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,40,672,902.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,40,674,915.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,40,673,990.0,2,RANDOM,
PICT,UNIFORM_ALL_0,50,440,164.0,2,,
ACTS,UNIFORM_ALL_0,50,555,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,50,615,821.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,50,623,793.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,50,613,887.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,50,615,848.0,2,RANDOM,
PICT,UNIFORM_ALL_0,60,399,175.0,2,,
ACTS,UNIFORM_ALL_0,60,469,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,60,593,686.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,60,596,718.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,60,597,771.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,60,597,813.0,2,RANDOM,
PICT,UNIFORM_ALL_0,70,389,179.0,2,,
ACTS,UNIFORM_ALL_0,70,429,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,70,591,701.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,70,584,774.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,70,589,727.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,70,583,651.0,2,RANDOM,
PICT,UNIFORM_ALL_0,80,388,188.0,2,,
ACTS,UNIFORM_ALL_0,80,415,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,80,604,742.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,80,582,688.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,80,588,788.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,80,584,791.0,2,RANDOM,
PICT,UNIFORM_ALL_0,90,386,182.0,2,,
ACTS,UNIFORM_ALL_0,90,412,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,90,584,677.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,90,591,691.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,90,591,804.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,90,589,766.0,2,RANDOM,
PICT,UNIFORM_ALL_0,100,386,183.0,2,,
ACTS,UNIFORM_ALL_0,100,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,100,592,672.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,100,591,802.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,100,586,755.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,100,587,718.0,2,RANDOM,
KALI,UNIFORM_ALL_1,0,15,99.0,2,,
PICT,UNIFORM_ALL_1,0,15,45.0,2,,
ACTS,UNIFORM_ALL_1,0,27,1.0,2,,
pMEDICI,UNIFORM_ALL_1,0,44,22.0,2,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,0,41,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,0,39,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,0,44,17.0,2,RANDOM,
PICT,UNIFORM_ALL_1,10,14,38.0,2,,
ACTS,UNIFORM_ALL_1,10,26,0.0,2,,
pMEDICI+,UNIFORM_ALL_1,10,14,5.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,10,14,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,10,14,3.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,10,14,6.0,2,RANDOM,
PICT,UNIFORM_ALL_1,20,13,35.0,2,,
ACTS,UNIFORM_ALL_1,20,24,0.0,2,,
pMEDICI+,UNIFORM_ALL_1,20,13,4.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,20,13,3.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,20,13,4.0,2,IN_ORDER_SIZE_ASC,
