Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,24.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,32.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,31.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,2.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,15.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,13,2.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,15,16.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,2.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,14,16.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,16,1.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,16.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,32.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,32.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,14,17.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,15.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,21.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,2.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,15.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,30.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,32.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,16,2.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,15.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,2.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,15,15.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,13,1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,15,15.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,15,1.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,16,14.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_2,0,8,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_2,0,8,31.0,3,,
PICT,UNIFORM_BOOLEAN_2,100,6,31.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_2,0,12,0.0,3,,
ACTS,UNIFORM_BOOLEAN_2,100,12,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_2,0,16,1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,15.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,16.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,2.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_2,100,17,17.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_2,0,14,1.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_2,100,19,17.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,55.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,43.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,3.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,20.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,45,48.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,21.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,51,56.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,21.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,49,49.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,37,20.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,49,50.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,40.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,38.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,33,20.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,47,137.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,33,21.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,48,47.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,33,20.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,42,45.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,20.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,54,61.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,40.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,62.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,4.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,22.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,44,46.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,20.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,42,40.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,20.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,43,40.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,20.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,44,41.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,36.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,37.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,19.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,43,43.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,19.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,47,39.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,20.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,44,41.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,19.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,45,42.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_3,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,12,36.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,11,36.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,2.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,3.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,20.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,42,45.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,20.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,44,47.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,21.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,42,41.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,20.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,46,40.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,45.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,38.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,2.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,28,10.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,39,28.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,32,11.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,31,26.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,32,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,38,30.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,10.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,44,34.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,34.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,36.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,15.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,37,33.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,11.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,38,34.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,37,29.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,32,10.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,35,25.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,32.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,31.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,2.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,2.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,10.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,35,29.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,11.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,43,30.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,10.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,37,28.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,10.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,39,38.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,34.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,34.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,1.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,10.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,39,28.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,10.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,43,32.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,31,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_4,100,36,34.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,30,11.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_4,100,37,32.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_4,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_4,0,12,37.0,3,,
PICT,UNIFORM_BOOLEAN_4,100,10,37.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_4,0,27,2.0,3,,
ACTS,UNIFORM_BOOLEAN_4,100,27,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,11.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_4,100,37,34.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_4,0,33,12.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_4,100,41,35.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_4,0,29,11.0,3,IN_ORDER_SIZE_ASC,
