Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
ACTS,BOOLC_0,0,10,772.0,2,,
PICT w SEEDS,BOOLC_0,0,0,-1.0,3,,
PICT,BOOLC_0,100,0,98.0,3,,
ACTS w SEEDS,BOOLC_0,0,22,16469.0,3,,
ACTS,BOOLC_0,100,22,17071.0,3,,
pMEDICI+,BOOLC_0,0,27,310.0,3,AS_DECLARED,
pMEDICI,BOOLC_0,100,26,332.0,3,AS_DECLARED,
pMEDICI+,BOOLC_0,0,29,303.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,24,285.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,25,279.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,25,285.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,25,256.0,3,RANDOM,
pMEDICI,BOOLC_0,100,24,266.0,3,RANDOM,
ACTS,BOOLC_0,0,10,816.0,2,,
PICT w SEEDS,BOOLC_0,0,0,-1.0,3,,
PICT,BOOLC_0,100,0,106.0,3,,
ACTS w SEEDS,BOOLC_0,0,22,16733.0,3,,
ACTS,BOOLC_0,100,22,18114.0,3,,
pMEDICI+,BOOLC_0,0,24,269.0,3,AS_DECLARED,
pMEDICI,BOOLC_0,100,28,347.0,3,AS_DECLARED,
pMEDICI+,BOOLC_0,0,26,293.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,100,26,345.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,25,273.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,100,27,295.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,25,273.0,3,RANDOM,
pMEDICI,BOOLC_0,100,24,210.0,3,RANDOM,
ACTS,BOOLC_1,0,12,293.0,2,,
PICT w SEEDS,BOOLC_1,0,12,44.0,3,,
PICT,BOOLC_1,100,11,39.0,3,,
ACTS w SEEDS,BOOLC_1,0,29,125.0,3,,
ACTS,BOOLC_1,100,29,135.0,3,,
pMEDICI+,BOOLC_1,0,34,119.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,32,98.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,34,31.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,32,66.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,35,29.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,34,61.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,33,33.0,3,RANDOM,
pMEDICI,BOOLC_1,100,31,58.0,3,RANDOM,
ACTS,BOOLC_1,0,12,3.0,2,,
PICT w SEEDS,BOOLC_1,0,12,45.0,3,,
PICT,BOOLC_1,100,11,38.0,3,,
ACTS w SEEDS,BOOLC_1,0,29,74.0,3,,
ACTS,BOOLC_1,100,29,70.0,3,,
pMEDICI+,BOOLC_1,0,30,27.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,34,58.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,34,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,31,50.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,32,25.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,33,53.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,33,28.0,3,RANDOM,
pMEDICI,BOOLC_1,100,32,56.0,3,RANDOM,
ACTS,BOOLC_1,0,12,1.0,2,,
PICT w SEEDS,BOOLC_1,0,12,38.0,3,,
PICT,BOOLC_1,100,11,35.0,3,,
ACTS w SEEDS,BOOLC_1,0,29,65.0,3,,
ACTS,BOOLC_1,100,29,59.0,3,,
pMEDICI+,BOOLC_1,0,33,34.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,33,53.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,34,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,32,51.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,34,31.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,33,63.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,32,30.0,3,RANDOM,
pMEDICI,BOOLC_1,100,34,49.0,3,RANDOM,
ACTS,BOOLC_1,0,12,0.0,2,,
PICT w SEEDS,BOOLC_1,0,12,34.0,3,,
PICT,BOOLC_1,100,11,31.0,3,,
ACTS w SEEDS,BOOLC_1,0,29,63.0,3,,
ACTS,BOOLC_1,100,29,52.0,3,,
pMEDICI+,BOOLC_1,0,34,24.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,34,55.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,32,25.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,35,50.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,33,25.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,31,55.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,34,26.0,3,RANDOM,
pMEDICI,BOOLC_1,100,34,51.0,3,RANDOM,
ACTS,BOOLC_1,0,12,1.0,2,,
PICT w SEEDS,BOOLC_1,0,12,37.0,3,,
PICT,BOOLC_1,100,11,33.0,3,,
ACTS w SEEDS,BOOLC_1,0,29,56.0,3,,
ACTS,BOOLC_1,100,29,49.0,3,,
pMEDICI+,BOOLC_1,0,34,25.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,32,51.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,33,24.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,32,45.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,33,25.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,39,48.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,35,27.0,3,RANDOM,
pMEDICI,BOOLC_1,100,33,45.0,3,RANDOM,
ACTS,BOOLC_2,0,8,724.0,2,,
PICT w SEEDS,BOOLC_2,0,8,263.0,3,,
PICT,BOOLC_2,100,9,42.0,3,,
ACTS w SEEDS,BOOLC_2,0,26,2239.0,3,,
ACTS,BOOLC_2,100,26,1839.0,3,,
pMEDICI+,BOOLC_2,0,29,209.0,3,AS_DECLARED,
pMEDICI,BOOLC_2,100,31,139.0,3,AS_DECLARED,
pMEDICI+,BOOLC_2,0,27,85.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_2,100,30,114.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_2,0,27,73.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_2,100,30,104.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_2,0,29,68.0,3,RANDOM,
pMEDICI,BOOLC_2,100,29,103.0,3,RANDOM,
ACTS,BOOLC_2,0,10,1.0,2,,
PICT w SEEDS,BOOLC_2,0,9,43.0,3,,
PICT,BOOLC_2,100,9,36.0,3,,
ACTS w SEEDS,BOOLC_2,0,26,1895.0,3,,
ACTS,BOOLC_2,100,26,1860.0,3,,
pMEDICI+,BOOLC_2,0,28,69.0,3,AS_DECLARED,
pMEDICI,BOOLC_2,100,31,85.0,3,AS_DECLARED,
pMEDICI+,BOOLC_2,0,29,75.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_2,100,29,94.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_2,0,29,84.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_2,100,31,121.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_2,0,28,73.0,3,RANDOM,
pMEDICI,BOOLC_2,100,28,99.0,3,RANDOM,
ACTS,BOOLC_2,0,10,1.0,2,,
PICT w SEEDS,BOOLC_2,0,9,45.0,3,,
PICT,BOOLC_2,100,9,42.0,3,,
ACTS w SEEDS,BOOLC_2,0,26,2001.0,3,,
ACTS,BOOLC_2,100,26,1910.0,3,,
pMEDICI+,BOOLC_2,0,30,65.0,3,AS_DECLARED,
pMEDICI,BOOLC_2,100,26,92.0,3,AS_DECLARED,
pMEDICI+,BOOLC_2,0,31,82.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_2,100,28,93.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_2,0,30,66.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_2,100,27,94.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_2,0,29,71.0,3,RANDOM,
pMEDICI,BOOLC_2,100,27,71.0,3,RANDOM,
ACTS,BOOLC_2,0,10,0.0,2,,
PICT w SEEDS,BOOLC_2,0,9,33.0,3,,
PICT,BOOLC_2,100,9,31.0,3,,
ACTS w SEEDS,BOOLC_2,0,26,1801.0,3,,
ACTS,BOOLC_2,100,26,1820.0,3,,
pMEDICI+,BOOLC_2,0,27,63.0,3,AS_DECLARED,
pMEDICI,BOOLC_2,100,28,96.0,3,AS_DECLARED,
pMEDICI+,BOOLC_2,0,27,57.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_2,100,27,80.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_2,0,30,63.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_2,100,27,81.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_2,0,27,61.0,3,RANDOM,
pMEDICI,BOOLC_2,100,27,82.0,3,RANDOM,
ACTS,BOOLC_2,0,10,0.0,2,,
PICT w SEEDS,BOOLC_2,0,9,36.0,3,,
PICT,BOOLC_2,100,9,36.0,3,,
ACTS w SEEDS,BOOLC_2,0,26,1794.0,3,,
ACTS,BOOLC_2,100,26,1811.0,3,,
pMEDICI+,BOOLC_2,0,28,60.0,3,AS_DECLARED,
pMEDICI,BOOLC_2,100,26,76.0,3,AS_DECLARED,
pMEDICI+,BOOLC_2,0,28,60.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_2,100,29,80.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_2,0,29,67.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_2,100,30,76.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_2,0,30,66.0,3,RANDOM,
pMEDICI,BOOLC_2,100,28,65.0,3,RANDOM,
ACTS,BOOLC_3,0,12,295.0,2,,
PICT w SEEDS,BOOLC_3,0,12,51.0,3,,
PICT,BOOLC_3,100,13,38.0,3,,
ACTS w SEEDS,BOOLC_3,0,33,169.0,3,,
ACTS,BOOLC_3,100,33,150.0,3,,
pMEDICI+,BOOLC_3,0,38,360.0,3,AS_DECLARED,
pMEDICI,BOOLC_3,100,36,256.0,3,AS_DECLARED,
pMEDICI+,BOOLC_3,0,38,262.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_3,100,37,308.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_3,0,36,214.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_3,100,36,256.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_3,0,37,202.0,3,RANDOM,
pMEDICI,BOOLC_3,100,39,217.0,3,RANDOM,
ACTS,BOOLC_3,0,12,30.0,2,,
PICT w SEEDS,BOOLC_3,0,12,48.0,3,,
PICT,BOOLC_3,100,13,32.0,3,,
ACTS w SEEDS,BOOLC_3,0,33,93.0,3,,
ACTS,BOOLC_3,100,33,74.0,3,,
pMEDICI+,BOOLC_3,0,36,210.0,3,AS_DECLARED,
pMEDICI,BOOLC_3,100,37,275.0,3,AS_DECLARED,
pMEDICI+,BOOLC_3,0,37,212.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_3,100,36,224.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_3,0,36,249.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_3,100,37,217.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_3,0,37,261.0,3,RANDOM,
pMEDICI,BOOLC_3,100,36,245.0,3,RANDOM,
ACTS,BOOLC_3,0,12,21.0,2,,
PICT w SEEDS,BOOLC_3,0,12,35.0,3,,
PICT,BOOLC_3,100,13,35.0,3,,
ACTS w SEEDS,BOOLC_3,0,33,78.0,3,,
ACTS,BOOLC_3,100,33,70.0,3,,
pMEDICI+,BOOLC_3,0,37,239.0,3,AS_DECLARED,
pMEDICI,BOOLC_3,100,39,273.0,3,AS_DECLARED,
pMEDICI+,BOOLC_3,0,37,214.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_3,100,36,216.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_3,0,35,190.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_3,100,38,248.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_3,0,36,246.0,3,RANDOM,
pMEDICI,BOOLC_3,100,37,234.0,3,RANDOM,
ACTS,BOOLC_3,0,12,20.0,2,,
PICT w SEEDS,BOOLC_3,0,12,37.0,3,,
PICT,BOOLC_3,100,13,36.0,3,,
ACTS w SEEDS,BOOLC_3,0,33,70.0,3,,
ACTS,BOOLC_3,100,33,66.0,3,,
pMEDICI+,BOOLC_3,0,37,187.0,3,AS_DECLARED,
pMEDICI,BOOLC_3,100,36,227.0,3,AS_DECLARED,
pMEDICI+,BOOLC_3,0,35,213.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_3,100,38,219.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_3,0,36,201.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_3,100,35,214.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_3,0,36,214.0,3,RANDOM,
pMEDICI,BOOLC_3,100,38,273.0,3,RANDOM,
ACTS,BOOLC_3,0,12,22.0,2,,
PICT w SEEDS,BOOLC_3,0,12,36.0,3,,
PICT,BOOLC_3,100,13,36.0,3,,
ACTS w SEEDS,BOOLC_3,0,33,62.0,3,,
ACTS,BOOLC_3,100,33,60.0,3,,
pMEDICI+,BOOLC_3,0,38,252.0,3,AS_DECLARED,
pMEDICI,BOOLC_3,100,37,236.0,3,AS_DECLARED,
pMEDICI+,BOOLC_3,0,36,205.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_3,100,36,210.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_3,0,37,184.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_3,100,37,209.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_3,0,37,205.0,3,RANDOM,
pMEDICI,BOOLC_3,100,38,244.0,3,RANDOM,
ACTS,BOOLC_4,0,12,839.0,2,,
PICT w SEEDS,BOOLC_4,0,12,4400.0,3,,
PICT,BOOLC_4,100,11,42.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1368.0,3,,
ACTS,BOOLC_4,100,39,1205.0,3,,
pMEDICI+,BOOLC_4,0,40,492.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,40,560.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,42,376.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,43,468.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,40,345.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,40,383.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,41,427.0,3,RANDOM,
pMEDICI,BOOLC_4,100,44,566.0,3,RANDOM,
ACTS,BOOLC_4,0,12,2.0,2,,
PICT w SEEDS,BOOLC_4,0,12,46.0,3,,
PICT,BOOLC_4,100,11,46.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1129.0,3,,
ACTS,BOOLC_4,100,39,1015.0,3,,
pMEDICI+,BOOLC_4,0,39,372.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,40,397.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,42,358.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,42,488.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,42,417.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,42,401.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,42,522.0,3,RANDOM,
pMEDICI,BOOLC_4,100,41,402.0,3,RANDOM,
ACTS,BOOLC_4,0,12,0.0,2,,
PICT w SEEDS,BOOLC_4,0,12,37.0,3,,
PICT,BOOLC_4,100,11,36.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1011.0,3,,
ACTS,BOOLC_4,100,39,1009.0,3,,
pMEDICI+,BOOLC_4,0,41,366.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,41,347.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,40,367.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,41,436.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,43,397.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,39,412.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,40,353.0,3,RANDOM,
pMEDICI,BOOLC_4,100,43,442.0,3,RANDOM,
ACTS,BOOLC_4,0,12,0.0,2,,
PICT w SEEDS,BOOLC_4,0,12,34.0,3,,
PICT,BOOLC_4,100,11,35.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1006.0,3,,
ACTS,BOOLC_4,100,39,1007.0,3,,
pMEDICI+,BOOLC_4,0,41,474.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,41,373.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,41,390.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,42,427.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,40,415.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,40,394.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,43,440.0,3,RANDOM,
pMEDICI,BOOLC_4,100,39,414.0,3,RANDOM,
ACTS,BOOLC_4,0,12,1.0,2,,
PICT w SEEDS,BOOLC_4,0,12,37.0,3,,
PICT,BOOLC_4,100,11,35.0,3,,
ACTS w SEEDS,BOOLC_4,0,39,1010.0,3,,
ACTS,BOOLC_4,100,39,989.0,3,,
pMEDICI+,BOOLC_4,0,41,361.0,3,AS_DECLARED,
pMEDICI,BOOLC_4,100,41,352.0,3,AS_DECLARED,
pMEDICI+,BOOLC_4,0,42,435.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_4,100,44,448.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_4,0,42,374.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_4,100,42,464.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_4,0,43,509.0,3,RANDOM,
pMEDICI,BOOLC_4,100,43,512.0,3,RANDOM,
ACTS,BOOLC_5,0,9,413.0,2,,
PICT w SEEDS,BOOLC_5,0,9,53.0,3,,
PICT,BOOLC_5,100,10,45.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,366.0,3,,
ACTS,BOOLC_5,100,24,255.0,3,,
pMEDICI+,BOOLC_5,0,27,80.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,26,70.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,24,14.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,26,45.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,26,12.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,27,43.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,23,13.0,3,RANDOM,
pMEDICI,BOOLC_5,100,29,36.0,3,RANDOM,
ACTS,BOOLC_5,0,10,2.0,2,,
PICT w SEEDS,BOOLC_5,0,10,44.0,3,,
PICT,BOOLC_5,100,10,35.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,254.0,3,,
ACTS,BOOLC_5,100,24,201.0,3,,
pMEDICI+,BOOLC_5,0,24,10.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,26,33.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,25,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,27,41.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,26,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,25,39.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,26,10.0,3,RANDOM,
pMEDICI,BOOLC_5,100,25,32.0,3,RANDOM,
ACTS,BOOLC_5,0,10,1.0,2,,
PICT w SEEDS,BOOLC_5,0,10,38.0,3,,
PICT,BOOLC_5,100,10,38.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,228.0,3,,
ACTS,BOOLC_5,100,24,174.0,3,,
pMEDICI+,BOOLC_5,0,25,10.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,26,28.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,23,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,25,34.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,24,8.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,26,31.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,26,16.0,3,RANDOM,
pMEDICI,BOOLC_5,100,27,33.0,3,RANDOM,
ACTS,BOOLC_5,0,10,1.0,2,,
PICT w SEEDS,BOOLC_5,0,10,42.0,3,,
PICT,BOOLC_5,100,10,41.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,242.0,3,,
ACTS,BOOLC_5,100,24,198.0,3,,
pMEDICI+,BOOLC_5,0,25,8.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,24,27.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,25,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,25,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,26,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,25,27.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,25,9.0,3,RANDOM,
pMEDICI,BOOLC_5,100,25,29.0,3,RANDOM,
ACTS,BOOLC_5,0,10,2.0,2,,
PICT w SEEDS,BOOLC_5,0,10,36.0,3,,
PICT,BOOLC_5,100,10,38.0,3,,
ACTS w SEEDS,BOOLC_5,0,24,192.0,3,,
ACTS,BOOLC_5,100,24,282.0,3,,
pMEDICI+,BOOLC_5,0,24,8.0,3,AS_DECLARED,
pMEDICI,BOOLC_5,100,25,28.0,3,AS_DECLARED,
pMEDICI+,BOOLC_5,0,27,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_5,100,26,29.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_5,0,27,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_5,100,27,28.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_5,0,26,10.0,3,RANDOM,
pMEDICI,BOOLC_5,100,30,29.0,3,RANDOM,
ACTS,BOOLC_6,0,8,226.0,2,,
PICT w SEEDS,BOOLC_6,0,8,61.0,3,,
PICT,BOOLC_6,100,6,35.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,52.0,3,,
ACTS,BOOLC_6,100,13,41.0,3,,
pMEDICI+,BOOLC_6,0,21,571.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,18,51.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,21,24.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,19,40.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,19,12.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,19,33.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,19,4.0,3,RANDOM,
pMEDICI,BOOLC_6,100,19,36.0,3,RANDOM,
ACTS,BOOLC_6,0,8,20.0,2,,
PICT w SEEDS,BOOLC_6,0,8,38.0,3,,
PICT,BOOLC_6,100,6,36.0,3,,
