Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,BOOLC_0,0,11,30.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,14,31.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,12,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,38.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,11,21.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,30.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,743.0,2,,
pMEDICI+,BOOLC_0,80,12,24.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,11,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,14,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,11,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,36.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,10,21.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,34.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,746.0,2,,
pMEDICI+,BOOLC_0,90,12,26.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,14,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,12,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,14,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,13,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,12,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,9,14.0,2,RANDOM,
pMEDICI,BOOLC_0,0,13,36.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,751.0,2,,
pMEDICI+,BOOLC_0,100,13,24.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,12,30.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,100,11,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,12,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,100,14,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,11,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,100,12,20.0,2,RANDOM,
pMEDICI,BOOLC_0,0,11,32.0,2,RANDOM,
ACTS,BOOLC_0,0,10,748.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,766.0,2,,
pMEDICI+,BOOLC_0,0,10,9.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,23,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,10,11.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,10,10.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,10,10.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,31.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,746.0,2,,
pMEDICI+,BOOLC_0,10,10,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,20,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,11,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,20,31.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,12,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,40.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,11,15.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,29.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,741.0,2,,
pMEDICI+,BOOLC_0,20,11,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,20,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,12,15.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,19,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,13,17.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,20,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,11,18.0,2,RANDOM,
pMEDICI,BOOLC_0,0,19,34.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,733.0,2,,
pMEDICI+,BOOLC_0,30,13,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,18,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,12,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,17,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,11,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,16,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,11,13.0,2,RANDOM,
pMEDICI,BOOLC_0,0,16,32.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,739.0,2,,
pMEDICI+,BOOLC_0,40,10,16.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,16,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,11,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,16,31.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,13,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,12,17.0,2,RANDOM,
pMEDICI,BOOLC_0,0,16,32.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,737.0,2,,
pMEDICI+,BOOLC_0,50,11,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,14,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,13,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,13,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,12,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,12,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,10,14.0,2,RANDOM,
pMEDICI,BOOLC_0,0,15,37.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,738.0,2,,
pMEDICI+,BOOLC_0,60,11,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,12,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,15,36.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,11,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,13,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,12,22.0,2,RANDOM,
pMEDICI,BOOLC_0,0,11,29.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,739.0,2,,
pMEDICI+,BOOLC_0,70,12,21.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,13,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,13,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,12,29.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,13,20.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,32.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,745.0,2,,
pMEDICI+,BOOLC_0,80,14,20.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,30.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,11,23.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,13,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,15,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,12,21.0,2,RANDOM,
pMEDICI,BOOLC_0,0,11,31.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,739.0,2,,
pMEDICI+,BOOLC_0,90,11,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,14,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,12,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,11,28.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,11,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,13,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,12,20.0,2,RANDOM,
pMEDICI,BOOLC_0,0,13,31.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,746.0,2,,
pMEDICI+,BOOLC_0,100,11,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,11,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,100,10,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,11,31.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,100,12,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,12,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,100,10,17.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,31.0,2,RANDOM,
ACTS,BOOLC_0,0,10,731.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,750.0,2,,
pMEDICI+,BOOLC_0,0,10,11.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,10,10.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,31.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,10,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,10,13.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,30.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,746.0,2,,
pMEDICI+,BOOLC_0,10,10,11.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,19,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,10,11.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,37.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,10,14.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,10,15.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,35.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,743.0,2,,
pMEDICI+,BOOLC_0,20,12,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,20,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,10,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,19,31.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,10,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,19,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,11,16.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,36.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,743.0,2,,
pMEDICI+,BOOLC_0,30,11,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,17,36.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,12,15.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,19,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,12,22.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,18,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,10,13.0,2,RANDOM,
pMEDICI,BOOLC_0,0,19,32.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,740.0,2,,
pMEDICI+,BOOLC_0,40,11,16.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,16,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,11,15.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,17,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,13,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,16,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,11,16.0,2,RANDOM,
pMEDICI,BOOLC_0,0,16,31.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,741.0,2,,
pMEDICI+,BOOLC_0,50,13,22.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,14,31.0,2,AS_DECLARED,
