Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,BOOLC_0,0,21,32.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,792.0,2,,
pMEDICI+,BOOLC_0,50,12,20.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,35.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,11,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,35.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,13,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,20,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,11,21.0,2,RANDOM,
pMEDICI,BOOLC_0,0,23,33.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,791.0,2,,
pMEDICI+,BOOLC_0,60,12,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,35.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,11,16.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,39.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,11,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,23,34.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,11,17.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,35.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,771.0,2,,
pMEDICI+,BOOLC_0,70,12,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,18,37.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,11,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,17,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,12,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,17,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,10,19.0,2,RANDOM,
pMEDICI,BOOLC_0,0,16,34.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,810.0,2,,
pMEDICI+,BOOLC_0,80,12,20.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,14,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,10,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,15,35.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,11,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,14,20.0,2,RANDOM,
pMEDICI,BOOLC_0,0,14,34.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,766.0,2,,
pMEDICI+,BOOLC_0,90,10,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,12,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,13,23.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,13,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,11,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,13,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,11,19.0,2,RANDOM,
pMEDICI,BOOLC_0,0,13,34.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,770.0,2,,
pMEDICI+,BOOLC_0,100,12,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,12,35.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,100,11,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,12,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,100,11,20.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,13,34.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,100,11,23.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,34.0,2,RANDOM,
ACTS,BOOLC_0,0,10,741.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,749.0,2,,
pMEDICI+,BOOLC_0,0,10,9.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,10,11.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,35.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,10,13.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,23,34.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,10,11.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,30.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,756.0,2,,
pMEDICI+,BOOLC_0,10,10,10.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,23,35.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,10,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,23,36.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,10,11.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,10,17.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,32.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,871.0,2,,
pMEDICI+,BOOLC_0,20,10,11.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,23,37.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,10,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,24,36.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,10,11.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,23,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,10,12.0,2,RANDOM,
pMEDICI,BOOLC_0,0,23,37.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,947.0,2,,
pMEDICI+,BOOLC_0,30,11,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,23,36.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,11,15.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,36.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,11,14.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,11,15.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,34.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,813.0,2,,
pMEDICI+,BOOLC_0,40,12,16.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,34.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,12,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,12,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,23,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,11,16.0,2,RANDOM,
pMEDICI,BOOLC_0,0,23,36.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,798.0,2,,
pMEDICI+,BOOLC_0,50,13,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,13,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,11,14.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,12,19.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,28.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,791.0,2,,
pMEDICI+,BOOLC_0,60,11,16.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,14,20.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,12,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,29.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,9,17.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,29.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,1023.0,2,,
pMEDICI+,BOOLC_0,70,11,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,17,38.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,18,35.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,11,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,18,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,14,22.0,2,RANDOM,
pMEDICI,BOOLC_0,0,18,31.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,987.0,2,,
pMEDICI+,BOOLC_0,80,11,16.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,11,34.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,12,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,12,29.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,11,25.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,12,34.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,12,18.0,2,RANDOM,
pMEDICI,BOOLC_0,0,11,30.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,1282.0,2,,
pMEDICI+,BOOLC_0,90,12,26.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,15,48.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,11,21.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,13,54.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,12,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,46.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,11,20.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,35.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,1237.0,2,,
pMEDICI+,BOOLC_0,100,12,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,36.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,100,12,24.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,12,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,100,11,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,13,42.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,100,9,25.0,2,RANDOM,
pMEDICI,BOOLC_0,0,12,46.0,2,RANDOM,
ACTS,BOOLC_0,0,10,1250.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,814.0,2,,
pMEDICI+,BOOLC_0,0,10,10.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,10,10.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,30.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,10,10.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,10,10.0,2,RANDOM,
pMEDICI,BOOLC_0,0,23,34.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,843.0,2,,
pMEDICI+,BOOLC_0,10,10,13.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,10,10.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,10,11.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,20,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,10,10.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,32.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,836.0,2,,
pMEDICI+,BOOLC_0,20,10,13.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,20,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,10,13.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,20,29.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,10,11.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,24,36.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,11,12.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,33.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,822.0,2,,
pMEDICI+,BOOLC_0,30,11,14.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,11,13.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,30.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,11,15.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,32.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,11,12.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,31.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,797.0,2,,
pMEDICI+,BOOLC_0,40,14,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,13,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,23,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,14,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,29.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,13,15.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,29.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,845.0,2,,
pMEDICI+,BOOLC_0,50,12,16.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,27.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,50,13,19.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,20,28.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,50,11,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,50,12,19.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,31.0,2,RANDOM,
PICT,BOOLC_0,60,0,-1.0,2,,
ACTS,BOOLC_0,60,10,797.0,2,,
pMEDICI+,BOOLC_0,60,13,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,60,14,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,60,13,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,20,28.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,60,12,17.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,33.0,2,RANDOM,
PICT,BOOLC_0,70,0,-1.0,2,,
ACTS,BOOLC_0,70,10,832.0,2,,
pMEDICI+,BOOLC_0,70,12,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,18,30.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,70,12,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,18,34.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,70,14,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,18,30.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,70,13,26.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,32.0,2,RANDOM,
PICT,BOOLC_0,80,0,-1.0,2,,
ACTS,BOOLC_0,80,10,833.0,2,,
pMEDICI+,BOOLC_0,80,12,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,17,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,80,10,18.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,15,30.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,80,14,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,17,34.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,80,12,25.0,2,RANDOM,
pMEDICI,BOOLC_0,0,14,29.0,2,RANDOM,
PICT,BOOLC_0,90,0,-1.0,2,,
ACTS,BOOLC_0,90,10,810.0,2,,
pMEDICI+,BOOLC_0,90,14,20.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,32.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,90,13,22.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,13,30.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,90,11,16.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,90,13,20.0,2,RANDOM,
pMEDICI,BOOLC_0,0,14,32.0,2,RANDOM,
PICT,BOOLC_0,100,0,-1.0,2,,
ACTS,BOOLC_0,100,10,987.0,2,,
pMEDICI+,BOOLC_0,100,12,18.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,13,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,100,13,23.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,11,29.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,100,12,19.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,14,31.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,100,12,16.0,2,RANDOM,
pMEDICI,BOOLC_0,0,13,31.0,2,RANDOM,
ACTS,BOOLC_0,0,10,772.0,2,,
PICT,BOOLC_0,0,0,-1.0,2,,
ACTS,BOOLC_0,0,10,839.0,2,,
pMEDICI+,BOOLC_0,0,10,9.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,23,33.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,0,10,10.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,0,10,10.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,23,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,0,10,10.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,33.0,2,RANDOM,
PICT,BOOLC_0,10,0,-1.0,2,,
ACTS,BOOLC_0,10,10,911.0,2,,
pMEDICI+,BOOLC_0,10,10,10.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,22,38.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,10,10,12.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,22,35.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,10,10,10.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,29.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,10,10,9.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,29.0,2,RANDOM,
PICT,BOOLC_0,20,0,-1.0,2,,
ACTS,BOOLC_0,20,10,856.0,2,,
pMEDICI+,BOOLC_0,20,11,13.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,36.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,20,10,11.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,33.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,20,10,11.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,21,33.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,20,12,18.0,2,RANDOM,
pMEDICI,BOOLC_0,0,20,30.0,2,RANDOM,
PICT,BOOLC_0,30,0,-1.0,2,,
ACTS,BOOLC_0,30,10,1207.0,2,,
pMEDICI+,BOOLC_0,30,14,21.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,49.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,30,12,17.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,30.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,30,11,14.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,23,35.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,30,14,29.0,2,RANDOM,
pMEDICI,BOOLC_0,0,21,33.0,2,RANDOM,
PICT,BOOLC_0,40,0,-1.0,2,,
ACTS,BOOLC_0,40,10,849.0,2,,
pMEDICI+,BOOLC_0,40,12,17.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,31.0,2,AS_DECLARED,
pMEDICI+,BOOLC_0,40,12,15.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_0,0,21,30.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_0,40,13,18.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_0,0,22,29.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_0,40,10,15.0,2,RANDOM,
pMEDICI,BOOLC_0,0,22,33.0,2,RANDOM,
PICT,BOOLC_0,50,0,-1.0,2,,
ACTS,BOOLC_0,50,10,851.0,2,,
pMEDICI+,BOOLC_0,50,13,19.0,2,AS_DECLARED,
pMEDICI,BOOLC_0,0,21,29.0,2,AS_DECLARED,
