Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
PICT w SEEDS,MCA_6,0,230,36.0,3,,
PICT,MCA_6,100,235,32.0,3,,
ACTS w SEEDS,MCA_6,0,3089,19.0,3,,
ACTS,MCA_6,100,3089,19.0,3,,
pMEDICI+,MCA_6,0,4440,11214.0,3,AS_DECLARED,
pMEDICI,MCA_6,100,4425,12947.0,3,AS_DECLARED,
pMEDICI+,MCA_6,0,3780,16336.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_6,100,3802,15493.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_6,0,4737,10569.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_6,100,4716,12431.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_6,0,3831,11940.0,3,RANDOM,
pMEDICI,MCA_6,100,4291,12574.0,3,RANDOM,
ACTS,MCA_6,0,230,1.0,2,,
PICT w SEEDS,MCA_6,0,230,33.0,3,,
PICT,MCA_6,100,235,31.0,3,,
ACTS w SEEDS,MCA_6,0,3089,19.0,3,,
ACTS,MCA_6,100,3089,20.0,3,,
pMEDICI+,MCA_6,0,4431,11260.0,3,AS_DECLARED,
pMEDICI,MCA_6,100,4442,13161.0,3,AS_DECLARED,
pMEDICI+,MCA_6,0,3757,12855.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_6,100,3767,15368.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_6,0,4742,10949.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_6,100,4695,12450.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_6,0,4195,11736.0,3,RANDOM,
pMEDICI,MCA_6,100,4172,13527.0,3,RANDOM,
ACTS,MCA_6,0,230,1.0,2,,
PICT w SEEDS,MCA_6,0,230,34.0,3,,
PICT,MCA_6,100,235,31.0,3,,
ACTS w SEEDS,MCA_6,0,3089,20.0,3,,
ACTS,MCA_6,100,3089,20.0,3,,
pMEDICI+,MCA_6,0,4447,11425.0,3,AS_DECLARED,
pMEDICI,MCA_6,100,4421,12900.0,3,AS_DECLARED,
pMEDICI+,MCA_6,0,3773,12626.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_6,100,3785,15341.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_6,0,4728,10872.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_6,100,4766,12765.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_6,0,4289,11853.0,3,RANDOM,
pMEDICI,MCA_6,100,4550,12636.0,3,RANDOM,
ACTS,MCA_7,0,132,0.0,2,,
PICT w SEEDS,MCA_7,0,132,28.0,3,,
PICT,MCA_7,100,132,24.0,3,,
ACTS w SEEDS,MCA_7,0,924,2.0,3,,
ACTS,MCA_7,100,924,1.0,3,,
pMEDICI+,MCA_7,0,937,259.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,944,332.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,927,276.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,933,374.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1033,237.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1031,286.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1004,248.0,3,RANDOM,
pMEDICI,MCA_7,100,990,302.0,3,RANDOM,
ACTS,MCA_7,0,132,0.0,2,,
PICT w SEEDS,MCA_7,0,132,20.0,3,,
PICT,MCA_7,100,132,19.0,3,,
ACTS w SEEDS,MCA_7,0,924,1.0,3,,
ACTS,MCA_7,100,924,1.0,3,,
pMEDICI+,MCA_7,0,936,261.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,936,330.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,928,271.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,924,373.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1045,243.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1032,285.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1005,256.0,3,RANDOM,
pMEDICI,MCA_7,100,1026,292.0,3,RANDOM,
ACTS,MCA_7,0,132,0.0,2,,
PICT w SEEDS,MCA_7,0,132,24.0,3,,
PICT,MCA_7,100,132,21.0,3,,
ACTS w SEEDS,MCA_7,0,924,1.0,3,,
ACTS,MCA_7,100,924,1.0,3,,
pMEDICI+,MCA_7,0,944,264.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,941,335.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,929,274.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,925,371.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1020,236.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1026,282.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,954,261.0,3,RANDOM,
pMEDICI,MCA_7,100,955,275.0,3,RANDOM,
ACTS,MCA_7,0,132,0.0,2,,
PICT w SEEDS,MCA_7,0,132,23.0,3,,
PICT,MCA_7,100,132,21.0,3,,
ACTS w SEEDS,MCA_7,0,924,1.0,3,,
ACTS,MCA_7,100,924,1.0,3,,
pMEDICI+,MCA_7,0,943,262.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,942,339.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,928,269.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,928,372.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1044,239.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1042,289.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1008,237.0,3,RANDOM,
pMEDICI,MCA_7,100,1034,301.0,3,RANDOM,
ACTS,MCA_7,0,132,0.0,2,,
PICT w SEEDS,MCA_7,0,132,22.0,3,,
PICT,MCA_7,100,132,19.0,3,,
ACTS w SEEDS,MCA_7,0,924,1.0,3,,
ACTS,MCA_7,100,924,1.0,3,,
pMEDICI+,MCA_7,0,938,260.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,943,336.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,929,272.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,931,375.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1029,236.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1013,277.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1001,245.0,3,RANDOM,
pMEDICI,MCA_7,100,938,320.0,3,RANDOM,
ACTS,MCA_8,0,217,1.0,2,,
PICT w SEEDS,MCA_8,0,217,55.0,3,,
PICT,MCA_8,100,240,52.0,3,,
ACTS w SEEDS,MCA_8,0,3016,60.0,3,,
ACTS,MCA_8,100,3016,61.0,3,,
pMEDICI+,MCA_8,0,4053,16654.0,3,AS_DECLARED,
pMEDICI,MCA_8,100,4074,25588.0,3,AS_DECLARED,
pMEDICI+,MCA_8,0,3710,21173.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_8,100,3699,34220.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_8,0,4644,14362.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_8,100,4624,25043.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_8,0,4310,16985.0,3,RANDOM,
pMEDICI,MCA_8,100,3911,25873.0,3,RANDOM,
ACTS,MCA_8,0,217,2.0,2,,
PICT w SEEDS,MCA_8,0,217,56.0,3,,
PICT,MCA_8,100,240,47.0,3,,
ACTS w SEEDS,MCA_8,0,3016,61.0,3,,
ACTS,MCA_8,100,3016,61.0,3,,
pMEDICI+,MCA_8,0,4025,16675.0,3,AS_DECLARED,
pMEDICI,MCA_8,100,4019,24768.0,3,AS_DECLARED,
pMEDICI+,MCA_8,0,3724,21569.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_8,100,3737,35278.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_8,0,4613,16076.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_8,100,4608,24977.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_8,0,4023,17157.0,3,RANDOM,
pMEDICI,MCA_8,100,4124,27956.0,3,RANDOM,
ACTS,MCA_8,0,217,1.0,2,,
PICT w SEEDS,MCA_8,0,217,53.0,3,,
PICT,MCA_8,100,240,47.0,3,,
ACTS w SEEDS,MCA_8,0,3016,61.0,3,,
ACTS,MCA_8,100,3016,61.0,3,,
pMEDICI+,MCA_8,0,4034,16633.0,3,AS_DECLARED,
pMEDICI,MCA_8,100,4019,24898.0,3,AS_DECLARED,
pMEDICI+,MCA_8,0,3705,21430.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_8,100,3697,34416.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_8,0,4657,14503.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_8,100,4618,24604.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_8,0,3979,18245.0,3,RANDOM,
pMEDICI,MCA_8,100,3859,28861.0,3,RANDOM,
ACTS,MCA_8,0,217,2.0,2,,
PICT w SEEDS,MCA_8,0,217,55.0,3,,
PICT,MCA_8,100,240,46.0,3,,
ACTS w SEEDS,MCA_8,0,3016,61.0,3,,
ACTS,MCA_8,100,3016,61.0,3,,
pMEDICI+,MCA_8,0,4038,16905.0,3,AS_DECLARED,
pMEDICI,MCA_8,100,4021,25127.0,3,AS_DECLARED,
pMEDICI+,MCA_8,0,3697,21257.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_8,100,3739,34344.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_8,0,4638,14260.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_8,100,4610,24801.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_8,0,3937,16133.0,3,RANDOM,
pMEDICI,MCA_8,100,4236,25745.0,3,RANDOM,
ACTS,MCA_8,0,217,2.0,2,,
PICT w SEEDS,MCA_8,0,217,54.0,3,,
PICT,MCA_8,100,240,46.0,3,,
ACTS w SEEDS,MCA_8,0,3016,60.0,3,,
ACTS,MCA_8,100,3016,61.0,3,,
pMEDICI+,MCA_8,0,4024,16932.0,3,AS_DECLARED,
pMEDICI,MCA_8,100,4006,24963.0,3,AS_DECLARED,
pMEDICI+,MCA_8,0,3700,21026.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_8,100,3718,34346.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_8,0,4659,14123.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_8,100,4624,24385.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_8,0,4141,17575.0,3,RANDOM,
pMEDICI,MCA_8,100,3992,24049.0,3,RANDOM,
ACTS,MCA_9,0,183,1.0,2,,
PICT w SEEDS,MCA_9,0,183,33.0,3,,
PICT,MCA_9,100,223,32.0,3,,
ACTS w SEEDS,MCA_9,0,2709,15.0,3,,
ACTS,MCA_9,100,2709,15.0,3,,
pMEDICI+,MCA_9,0,3513,7399.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3503,8233.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3268,8584.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3280,9906.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3995,7056.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3964,8091.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3299,8251.0,3,RANDOM,
pMEDICI,MCA_9,100,3909,8532.0,3,RANDOM,
ACTS,MCA_9,0,183,1.0,2,,
PICT w SEEDS,MCA_9,0,183,30.0,3,,
PICT,MCA_9,100,223,28.0,3,,
ACTS w SEEDS,MCA_9,0,2709,16.0,3,,
ACTS,MCA_9,100,2709,15.0,3,,
pMEDICI+,MCA_9,0,3532,7547.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3538,8731.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3242,8545.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3280,9975.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3997,7090.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3961,8025.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3509,7919.0,3,RANDOM,
pMEDICI,MCA_9,100,3573,9116.0,3,RANDOM,
ACTS,MCA_9,0,183,0.0,2,,
PICT w SEEDS,MCA_9,0,183,31.0,3,,
PICT,MCA_9,100,223,27.0,3,,
ACTS w SEEDS,MCA_9,0,2709,15.0,3,,
ACTS,MCA_9,100,2709,15.0,3,,
pMEDICI+,MCA_9,0,3535,7409.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3537,8234.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3262,8776.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3287,9953.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3994,7047.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3944,8001.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3764,7759.0,3,RANDOM,
pMEDICI,MCA_9,100,3553,8919.0,3,RANDOM,
ACTS,MCA_9,0,183,1.0,2,,
PICT w SEEDS,MCA_9,0,183,31.0,3,,
PICT,MCA_9,100,223,28.0,3,,
ACTS w SEEDS,MCA_9,0,2709,15.0,3,,
ACTS,MCA_9,100,2709,15.0,3,,
pMEDICI+,MCA_9,0,3530,7573.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3492,8285.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3293,8708.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3286,10073.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3974,7298.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3978,8233.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3595,8190.0,3,RANDOM,
pMEDICI,MCA_9,100,3539,9278.0,3,RANDOM,
ACTS,MCA_9,0,183,1.0,2,,
PICT w SEEDS,MCA_9,0,183,31.0,3,,
PICT,MCA_9,100,223,28.0,3,,
ACTS w SEEDS,MCA_9,0,2709,16.0,3,,
ACTS,MCA_9,100,2709,15.0,3,,
pMEDICI+,MCA_9,0,3508,7564.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3504,8403.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3276,8842.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3285,10347.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3980,7208.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3991,8649.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3831,8017.0,3,RANDOM,
pMEDICI,MCA_9,100,3621,8872.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,11.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,74.0,3,,
PICT,UNIFORM_ALL_0,100,386,156.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1628.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1645.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,13.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,111.0,3,,
PICT,UNIFORM_ALL_0,100,386,155.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1706.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1722.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,13.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,74.0,3,,
PICT,UNIFORM_ALL_0,100,386,154.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1717.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1685.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,14.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,78.0,3,,
PICT,UNIFORM_ALL_0,100,386,151.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1690.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1710.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,15.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,74.0,3,,
PICT,UNIFORM_ALL_0,100,386,151.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1736.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1692.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,37.0,3,,
PICT,UNIFORM_ALL_1,100,12,26.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,4.0,3,,
ACTS,UNIFORM_ALL_1,100,31,3.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,37,36.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,51,61.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,38,38.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,49,59.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,38,36.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,51,58.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,38,37.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,54,60.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,23.0,3,,
PICT,UNIFORM_ALL_1,100,12,23.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,4.0,3,,
ACTS,UNIFORM_ALL_1,100,31,3.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,39,37.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,47,59.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,39,37.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,62,77.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,38,37.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,48,61.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,38,36.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,51,60.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,24.0,3,,
PICT,UNIFORM_ALL_1,100,12,21.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,4.0,3,,
ACTS,UNIFORM_ALL_1,100,31,3.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,38,36.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,50,55.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,37,37.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,52,58.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,36,36.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,52,61.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,40,37.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,50,65.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,23.0,3,,
PICT,UNIFORM_ALL_1,100,12,21.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,4.0,3,,
ACTS,UNIFORM_ALL_1,100,31,4.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,38,37.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,50,57.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,38,37.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,55,65.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,39,37.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,50,61.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,40,38.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,53,62.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,22.0,3,,
PICT,UNIFORM_ALL_1,100,12,22.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,3.0,3,,
ACTS,UNIFORM_ALL_1,100,31,4.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,38,37.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,52,61.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,39,37.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,50,58.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,37,36.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,51,61.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,39,36.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,46,57.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,28.0,3,,
PICT,UNIFORM_ALL_2,100,10,23.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,1.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,36,20.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,31,9.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,30,19.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,30,8.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,32,19.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,30,8.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,33,18.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,24.0,3,,
PICT,UNIFORM_ALL_2,100,10,21.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,1.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,38,21.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,28,7.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,34,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,31,8.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,32,18.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,28,8.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,32,20.0,3,RANDOM,
