Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI+,UNIFORM_ALL_0,0,944,1060.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,944,1125.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,944,1135.0,2,RANDOM,
PICT,UNIFORM_ALL_0,10,961,156.0,2,,
ACTS,UNIFORM_ALL_0,10,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,10,949,1207.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,10,949,1136.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,10,949,1171.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,10,946,1156.0,2,RANDOM,
PICT,UNIFORM_ALL_0,20,829,207.0,2,,
ACTS,UNIFORM_ALL_0,20,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,20,944,1222.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,20,944,1098.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,20,944,1094.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,20,944,1089.0,2,RANDOM,
PICT,UNIFORM_ALL_0,30,553,145.0,2,,
ACTS,UNIFORM_ALL_0,30,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,30,944,1034.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,30,944,1098.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,30,944,1058.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,30,944,1132.0,2,RANDOM,
PICT,UNIFORM_ALL_0,40,449,134.0,2,,
ACTS,UNIFORM_ALL_0,40,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,40,944,1108.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,40,944,1328.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,40,944,1116.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,40,944,1218.0,2,RANDOM,
PICT,UNIFORM_ALL_0,50,399,101.0,2,,
ACTS,UNIFORM_ALL_0,50,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,50,942,1365.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,50,942,1349.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,50,942,1235.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,50,942,1352.0,2,RANDOM,
PICT,UNIFORM_ALL_0,60,386,183.0,2,,
ACTS,UNIFORM_ALL_0,60,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,60,796,1286.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,60,796,1228.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,60,796,1220.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,60,796,1298.0,2,RANDOM,
PICT,UNIFORM_ALL_0,70,386,182.0,2,,
ACTS,UNIFORM_ALL_0,70,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,70,594,750.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,70,587,805.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,70,588,731.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,70,589,754.0,2,RANDOM,
PICT,UNIFORM_ALL_0,80,386,182.0,2,,
ACTS,UNIFORM_ALL_0,80,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,80,585,756.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,80,595,792.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,80,597,711.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,80,598,812.0,2,RANDOM,
PICT,UNIFORM_ALL_0,90,386,190.0,2,,
ACTS,UNIFORM_ALL_0,90,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,90,592,709.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,90,587,743.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,90,593,694.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,90,589,737.0,2,RANDOM,
PICT,UNIFORM_ALL_0,100,386,206.0,2,,
ACTS,UNIFORM_ALL_0,100,411,17.0,2,,
pMEDICI,UNIFORM_ALL_0,100,594,750.0,2,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,594,816.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,586,754.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,597,871.0,2,RANDOM,
KALI,UNIFORM_ALL_0,0,956,22255.0,2,,
PICT,UNIFORM_ALL_0,0,956,214.0,2,,
ACTS,UNIFORM_ALL_0,0,411,22.0,2,,
pMEDICI+,UNIFORM_ALL_0,0,956,1158.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,956,1302.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,956,1233.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,956,1136.0,2,RANDOM,
PICT,UNIFORM_ALL_0,10,972,161.0,2,,
ACTS,UNIFORM_ALL_0,10,411,19.0,2,,
pMEDICI+,UNIFORM_ALL_0,10,957,1149.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,10,956,1128.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,10,957,1151.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,10,959,1047.0,2,RANDOM,
PICT,UNIFORM_ALL_0,20,851,150.0,2,,
ACTS,UNIFORM_ALL_0,20,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,20,956,1197.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,20,956,1190.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,20,956,1208.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,20,956,1143.0,2,RANDOM,
PICT,UNIFORM_ALL_0,30,572,139.0,2,,
ACTS,UNIFORM_ALL_0,30,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,30,956,1207.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,30,956,1047.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,30,956,1095.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,30,956,1076.0,2,RANDOM,
PICT,UNIFORM_ALL_0,40,447,127.0,2,,
ACTS,UNIFORM_ALL_0,40,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,40,956,1095.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,40,956,1176.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,40,956,1224.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,40,956,1199.0,2,RANDOM,
PICT,UNIFORM_ALL_0,50,388,183.0,2,,
ACTS,UNIFORM_ALL_0,50,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,50,951,1299.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,50,951,1296.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,50,951,1380.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,50,951,1168.0,2,RANDOM,
PICT,UNIFORM_ALL_0,60,386,189.0,2,,
ACTS,UNIFORM_ALL_0,60,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,60,790,1181.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,60,790,1114.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,60,790,1134.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,60,790,1047.0,2,RANDOM,
PICT,UNIFORM_ALL_0,70,386,199.0,2,,
ACTS,UNIFORM_ALL_0,70,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,70,594,737.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,70,587,756.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,70,589,836.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,70,588,758.0,2,RANDOM,
PICT,UNIFORM_ALL_0,80,386,196.0,2,,
ACTS,UNIFORM_ALL_0,80,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,80,582,742.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,80,594,790.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,80,592,775.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,80,588,714.0,2,RANDOM,
PICT,UNIFORM_ALL_0,90,386,198.0,2,,
ACTS,UNIFORM_ALL_0,90,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,90,586,691.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,90,589,710.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,90,592,751.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,90,592,752.0,2,RANDOM,
PICT,UNIFORM_ALL_0,100,386,211.0,2,,
ACTS,UNIFORM_ALL_0,100,411,16.0,2,,
pMEDICI,UNIFORM_ALL_0,100,580,809.0,2,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,590,785.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,595,807.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,590,808.0,2,RANDOM,
KALI,UNIFORM_ALL_0,0,936,21576.0,2,,
PICT,UNIFORM_ALL_0,0,935,199.0,2,,
ACTS,UNIFORM_ALL_0,0,411,18.0,2,,
pMEDICI+,UNIFORM_ALL_0,0,936,1161.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,936,1075.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,936,1129.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,936,1127.0,2,RANDOM,
PICT,UNIFORM_ALL_0,10,956,154.0,2,,
ACTS,UNIFORM_ALL_0,10,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,10,938,1223.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,10,937,1157.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,10,938,1154.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,10,938,1115.0,2,RANDOM,
PICT,UNIFORM_ALL_0,20,846,148.0,2,,
ACTS,UNIFORM_ALL_0,20,411,18.0,2,,
pMEDICI+,UNIFORM_ALL_0,20,936,1121.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,20,936,1081.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,20,936,1193.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,20,936,1156.0,2,RANDOM,
PICT,UNIFORM_ALL_0,30,545,137.0,2,,
ACTS,UNIFORM_ALL_0,30,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,30,936,1045.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,30,936,1237.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,30,936,1083.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,30,936,1125.0,2,RANDOM,
PICT,UNIFORM_ALL_0,40,454,134.0,2,,
ACTS,UNIFORM_ALL_0,40,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,40,936,1093.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,40,936,1123.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,40,936,1070.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,40,936,1289.0,2,RANDOM,
PICT,UNIFORM_ALL_0,50,386,183.0,2,,
ACTS,UNIFORM_ALL_0,50,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,50,925,1134.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,50,925,1323.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,50,925,1126.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,50,925,1272.0,2,RANDOM,
PICT,UNIFORM_ALL_0,60,389,187.0,2,,
ACTS,UNIFORM_ALL_0,60,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,60,775,1234.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,60,775,1114.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,60,775,1147.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,60,775,1104.0,2,RANDOM,
PICT,UNIFORM_ALL_0,70,389,186.0,2,,
ACTS,UNIFORM_ALL_0,70,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,70,600,735.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,70,593,819.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,70,593,755.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,70,592,751.0,2,RANDOM,
PICT,UNIFORM_ALL_0,80,389,183.0,2,,
ACTS,UNIFORM_ALL_0,80,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,80,591,719.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,80,581,790.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,80,582,772.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,80,596,779.0,2,RANDOM,
PICT,UNIFORM_ALL_0,90,386,195.0,2,,
ACTS,UNIFORM_ALL_0,90,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,90,590,729.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,90,591,716.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,90,598,739.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,90,586,797.0,2,RANDOM,
PICT,UNIFORM_ALL_0,100,386,206.0,2,,
ACTS,UNIFORM_ALL_0,100,411,15.0,2,,
pMEDICI,UNIFORM_ALL_0,100,589,776.0,2,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,596,800.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,592,853.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,582,845.0,2,RANDOM,
KALI,UNIFORM_ALL_0,0,915,19214.0,2,,
PICT,UNIFORM_ALL_0,0,915,145.0,2,,
ACTS,UNIFORM_ALL_0,0,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,0,915,1214.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,915,1104.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,915,1107.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,915,1194.0,2,RANDOM,
PICT,UNIFORM_ALL_0,10,934,153.0,2,,
ACTS,UNIFORM_ALL_0,10,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,10,918,1241.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,10,918,1030.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,10,919,1204.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,10,917,1229.0,2,RANDOM,
PICT,UNIFORM_ALL_0,20,863,151.0,2,,
ACTS,UNIFORM_ALL_0,20,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,20,915,1065.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,20,915,1051.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,20,915,1099.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,20,915,1166.0,2,RANDOM,
PICT,UNIFORM_ALL_0,30,576,134.0,2,,
ACTS,UNIFORM_ALL_0,30,411,14.0,2,,
pMEDICI+,UNIFORM_ALL_0,30,915,1047.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,30,915,1107.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,30,915,1093.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,30,915,1133.0,2,RANDOM,
PICT,UNIFORM_ALL_0,40,454,134.0,2,,
ACTS,UNIFORM_ALL_0,40,411,18.0,2,,
pMEDICI+,UNIFORM_ALL_0,40,915,1068.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,40,915,1211.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,40,915,1164.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,40,915,1200.0,2,RANDOM,
PICT,UNIFORM_ALL_0,50,385,163.0,2,,
ACTS,UNIFORM_ALL_0,50,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,50,905,1181.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,50,905,1204.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,50,905,1327.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,50,905,1186.0,2,RANDOM,
PICT,UNIFORM_ALL_0,60,385,188.0,2,,
ACTS,UNIFORM_ALL_0,60,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,60,751,1140.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,60,751,1034.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,60,751,1101.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,60,751,1235.0,2,RANDOM,
PICT,UNIFORM_ALL_0,70,386,184.0,2,,
ACTS,UNIFORM_ALL_0,70,411,16.0,2,,
pMEDICI+,UNIFORM_ALL_0,70,585,712.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,70,601,860.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,70,590,803.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,70,592,792.0,2,RANDOM,
PICT,UNIFORM_ALL_0,80,386,184.0,2,,
ACTS,UNIFORM_ALL_0,80,411,17.0,2,,
pMEDICI+,UNIFORM_ALL_0,80,591,771.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,80,584,713.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,80,588,706.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,80,590,754.0,2,RANDOM,
PICT,UNIFORM_ALL_0,90,386,192.0,2,,
ACTS,UNIFORM_ALL_0,90,411,15.0,2,,
pMEDICI+,UNIFORM_ALL_0,90,596,678.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,90,590,733.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,90,588,675.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,90,596,706.0,2,RANDOM,
PICT,UNIFORM_ALL_0,100,386,218.0,2,,
ACTS,UNIFORM_ALL_0,100,411,17.0,2,,
pMEDICI,UNIFORM_ALL_0,100,595,792.0,2,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,588,795.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,586,868.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,591,799.0,2,RANDOM,
KALI,UNIFORM_ALL_1,0,15,97.0,2,,
PICT,UNIFORM_ALL_1,0,14,41.0,2,,
ACTS,UNIFORM_ALL_1,0,12,1.0,2,,
pMEDICI+,UNIFORM_ALL_1,0,15,7.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,15,8.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,15,7.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,15,6.0,2,RANDOM,
PICT,UNIFORM_ALL_1,10,14,35.0,2,,
ACTS,UNIFORM_ALL_1,10,12,0.0,2,,
pMEDICI+,UNIFORM_ALL_1,10,15,5.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,10,15,4.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,10,15,3.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,10,15,3.0,2,RANDOM,
PICT,UNIFORM_ALL_1,20,14,35.0,2,,
ACTS,UNIFORM_ALL_1,20,12,0.0,2,,
pMEDICI+,UNIFORM_ALL_1,20,15,3.0,2,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,20,15,2.0,2,IN_ORDER_SIZE_DESC,
