Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,MCA_0,0,1256,401.0,2,RANDOM,
PICT,MCA_0,10,831,100.0,2,,
ACTS,MCA_0,10,629,4.0,2,,
pMEDICI+,MCA_0,10,440,193.0,2,AS_DECLARED,
pMEDICI+,MCA_0,10,428,201.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,10,449,212.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,10,441,215.0,2,RANDOM,
PICT,MCA_0,20,713,84.0,2,,
ACTS,MCA_0,20,550,4.0,2,,
pMEDICI+,MCA_0,20,411,189.0,2,AS_DECLARED,
pMEDICI+,MCA_0,20,401,192.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,20,438,179.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,20,413,191.0,2,RANDOM,
PICT,MCA_0,30,568,105.0,2,,
ACTS,MCA_0,30,454,4.0,2,,
pMEDICI+,MCA_0,30,382,186.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,370,190.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,426,177.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,383,178.0,2,RANDOM,
PICT,MCA_0,40,431,74.0,2,,
ACTS,MCA_0,40,365,4.0,2,,
pMEDICI+,MCA_0,40,353,165.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,336,154.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,397,151.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,374,167.0,2,RANDOM,
PICT,MCA_0,50,341,77.0,2,,
ACTS,MCA_0,50,298,4.0,2,,
pMEDICI+,MCA_0,50,334,175.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,313,155.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,394,139.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,358,161.0,2,RANDOM,
PICT,MCA_0,60,287,79.0,2,,
ACTS,MCA_0,60,258,4.0,2,,
pMEDICI+,MCA_0,60,328,131.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,312,162.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,385,139.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,357,148.0,2,RANDOM,
PICT,MCA_0,70,269,79.0,2,,
ACTS,MCA_0,70,239,4.0,2,,
pMEDICI+,MCA_0,70,332,140.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,306,166.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,383,135.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,70,330,167.0,2,RANDOM,
PICT,MCA_0,80,259,81.0,2,,
ACTS,MCA_0,80,232,3.0,2,,
pMEDICI+,MCA_0,80,326,153.0,2,AS_DECLARED,
pMEDICI+,MCA_0,80,310,167.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,80,378,116.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,80,359,144.0,2,RANDOM,
PICT,MCA_0,90,254,75.0,2,,
ACTS,MCA_0,90,231,4.0,2,,
pMEDICI+,MCA_0,90,328,155.0,2,AS_DECLARED,
pMEDICI+,MCA_0,90,310,156.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,90,377,124.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,90,330,144.0,2,RANDOM,
PICT,MCA_0,100,253,72.0,2,,
ACTS,MCA_0,100,230,6.0,2,,
pMEDICI+,MCA_0,100,335,151.0,2,AS_DECLARED,
pMEDICI+,MCA_0,100,314,165.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,100,376,119.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,100,371,143.0,2,RANDOM,
KALI,MCA_0,0,468,4301.0,2,,
PICT,MCA_0,0,936,119.0,2,,
ACTS,MCA_0,0,698,4.0,2,,
pMEDICI,MCA_0,0,1264,373.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,1251,357.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,1314,354.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,1289,348.0,2,RANDOM,
PICT,MCA_0,10,874,120.0,2,,
ACTS,MCA_0,10,652,4.0,2,,
pMEDICI+,MCA_0,10,456,217.0,2,AS_DECLARED,
pMEDICI+,MCA_0,10,453,214.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,10,468,192.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,10,457,206.0,2,RANDOM,
PICT,MCA_0,20,748,92.0,2,,
ACTS,MCA_0,20,568,4.0,2,,
pMEDICI+,MCA_0,20,433,203.0,2,AS_DECLARED,
pMEDICI+,MCA_0,20,424,196.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,20,458,190.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,20,445,204.0,2,RANDOM,
PICT,MCA_0,30,592,81.0,2,,
ACTS,MCA_0,30,467,3.0,2,,
pMEDICI+,MCA_0,30,395,177.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,383,185.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,439,186.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,394,171.0,2,RANDOM,
PICT,MCA_0,40,451,77.0,2,,
ACTS,MCA_0,40,373,4.0,2,,
pMEDICI+,MCA_0,40,362,165.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,349,160.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,409,196.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,393,178.0,2,RANDOM,
PICT,MCA_0,50,344,76.0,2,,
ACTS,MCA_0,50,302,5.0,2,,
pMEDICI+,MCA_0,50,345,149.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,324,165.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,388,147.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,336,158.0,2,RANDOM,
PICT,MCA_0,60,285,79.0,2,,
ACTS,MCA_0,60,259,10.0,2,,
pMEDICI+,MCA_0,60,331,137.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,311,159.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,384,133.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,350,148.0,2,RANDOM,
PICT,MCA_0,70,263,79.0,2,,
ACTS,MCA_0,70,239,3.0,2,,
pMEDICI+,MCA_0,70,344,152.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,316,163.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,379,129.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,70,351,156.0,2,RANDOM,
PICT,MCA_0,80,260,75.0,2,,
ACTS,MCA_0,80,232,4.0,2,,
pMEDICI+,MCA_0,80,320,137.0,2,AS_DECLARED,
pMEDICI+,MCA_0,80,308,165.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,80,375,132.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,80,335,133.0,2,RANDOM,
PICT,MCA_0,90,257,103.0,2,,
ACTS,MCA_0,90,231,4.0,2,,
pMEDICI+,MCA_0,90,335,135.0,2,AS_DECLARED,
pMEDICI+,MCA_0,90,306,178.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,90,388,132.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,90,336,176.0,2,RANDOM,
PICT,MCA_0,100,253,75.0,2,,
ACTS,MCA_0,100,230,5.0,2,,
pMEDICI+,MCA_0,100,325,143.0,2,AS_DECLARED,
pMEDICI+,MCA_0,100,304,181.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,100,386,133.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,100,344,144.0,2,RANDOM,
KALI,MCA_0,0,472,3990.0,2,,
PICT,MCA_0,0,944,95.0,2,,
ACTS,MCA_0,0,702,3.0,2,,
pMEDICI,MCA_0,0,1271,392.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,1255,403.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,1317,422.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,1282,365.0,2,RANDOM,
PICT,MCA_0,10,883,91.0,2,,
ACTS,MCA_0,10,655,4.0,2,,
pMEDICI+,MCA_0,10,462,221.0,2,AS_DECLARED,
pMEDICI+,MCA_0,10,458,190.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,10,472,218.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,10,465,205.0,2,RANDOM,
PICT,MCA_0,20,750,85.0,2,,
ACTS,MCA_0,20,570,4.0,2,,
pMEDICI+,MCA_0,20,428,204.0,2,AS_DECLARED,
pMEDICI+,MCA_0,20,416,192.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,20,460,191.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,20,430,219.0,2,RANDOM,
PICT,MCA_0,30,592,82.0,2,,
ACTS,MCA_0,30,468,4.0,2,,
pMEDICI+,MCA_0,30,389,178.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,381,174.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,434,173.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,410,193.0,2,RANDOM,
PICT,MCA_0,40,443,76.0,2,,
ACTS,MCA_0,40,373,4.0,2,,
pMEDICI+,MCA_0,40,357,164.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,331,154.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,407,152.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,365,188.0,2,RANDOM,
PICT,MCA_0,50,348,84.0,2,,
ACTS,MCA_0,50,302,3.0,2,,
pMEDICI+,MCA_0,50,340,151.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,313,182.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,387,141.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,360,148.0,2,RANDOM,
PICT,MCA_0,60,286,77.0,2,,
ACTS,MCA_0,60,259,7.0,2,,
pMEDICI+,MCA_0,60,324,144.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,305,160.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,391,138.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,348,137.0,2,RANDOM,
PICT,MCA_0,70,267,87.0,2,,
ACTS,MCA_0,70,239,3.0,2,,
pMEDICI+,MCA_0,70,322,148.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,312,161.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,379,119.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,70,344,134.0,2,RANDOM,
PICT,MCA_0,80,254,73.0,2,,
ACTS,MCA_0,80,232,4.0,2,,
pMEDICI+,MCA_0,80,331,147.0,2,AS_DECLARED,
pMEDICI+,MCA_0,80,311,168.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,80,382,116.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,80,336,133.0,2,RANDOM,
PICT,MCA_0,90,257,87.0,2,,
ACTS,MCA_0,90,231,3.0,2,,
pMEDICI+,MCA_0,90,336,138.0,2,AS_DECLARED,
pMEDICI+,MCA_0,90,315,166.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,90,369,123.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,90,333,140.0,2,RANDOM,
PICT,MCA_0,100,253,81.0,2,,
ACTS,MCA_0,100,230,4.0,2,,
pMEDICI+,MCA_0,100,325,138.0,2,AS_DECLARED,
pMEDICI+,MCA_0,100,308,171.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,100,390,127.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,100,346,149.0,2,RANDOM,
KALI,MCA_0,0,479,3523.0,2,,
PICT,MCA_0,0,958,91.0,2,,
ACTS,MCA_0,0,709,4.0,2,,
pMEDICI,MCA_0,0,1287,365.0,2,AS_DECLARED,
pMEDICI,MCA_0,0,1266,487.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_0,0,1332,391.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_0,0,1308,605.0,2,RANDOM,
PICT,MCA_0,10,897,395.0,2,,
ACTS,MCA_0,10,662,3.0,2,,
pMEDICI+,MCA_0,10,470,206.0,2,AS_DECLARED,
pMEDICI+,MCA_0,10,465,248.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,10,479,229.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,10,474,250.0,2,RANDOM,
PICT,MCA_0,20,768,90.0,2,,
ACTS,MCA_0,20,576,3.0,2,,
pMEDICI+,MCA_0,20,439,184.0,2,AS_DECLARED,
pMEDICI+,MCA_0,20,428,198.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,20,474,207.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,20,448,194.0,2,RANDOM,
PICT,MCA_0,30,609,84.0,2,,
ACTS,MCA_0,30,473,4.0,2,,
pMEDICI+,MCA_0,30,400,171.0,2,AS_DECLARED,
pMEDICI+,MCA_0,30,385,195.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,30,450,176.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,30,397,185.0,2,RANDOM,
PICT,MCA_0,40,464,79.0,2,,
ACTS,MCA_0,40,376,3.0,2,,
pMEDICI+,MCA_0,40,374,165.0,2,AS_DECLARED,
pMEDICI+,MCA_0,40,335,179.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,40,424,164.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,40,354,160.0,2,RANDOM,
PICT,MCA_0,50,352,75.0,2,,
ACTS,MCA_0,50,303,3.0,2,,
pMEDICI+,MCA_0,50,342,156.0,2,AS_DECLARED,
pMEDICI+,MCA_0,50,321,148.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,50,384,158.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,50,331,146.0,2,RANDOM,
PICT,MCA_0,60,291,75.0,2,,
ACTS,MCA_0,60,260,4.0,2,,
pMEDICI+,MCA_0,60,330,162.0,2,AS_DECLARED,
pMEDICI+,MCA_0,60,313,154.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,60,374,130.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,60,341,158.0,2,RANDOM,
PICT,MCA_0,70,265,76.0,2,,
ACTS,MCA_0,70,239,4.0,2,,
pMEDICI+,MCA_0,70,327,134.0,2,AS_DECLARED,
pMEDICI+,MCA_0,70,322,183.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,70,372,119.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,70,312,166.0,2,RANDOM,
PICT,MCA_0,80,260,79.0,2,,
ACTS,MCA_0,80,232,4.0,2,,
pMEDICI+,MCA_0,80,325,146.0,2,AS_DECLARED,
pMEDICI+,MCA_0,80,308,178.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,80,379,129.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,80,339,151.0,2,RANDOM,
PICT,MCA_0,90,256,74.0,2,,
ACTS,MCA_0,90,231,4.0,2,,
pMEDICI+,MCA_0,90,331,143.0,2,AS_DECLARED,
pMEDICI+,MCA_0,90,317,170.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,90,379,120.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,90,345,154.0,2,RANDOM,
PICT,MCA_0,100,253,71.0,2,,
ACTS,MCA_0,100,230,5.0,2,,
pMEDICI+,MCA_0,100,327,140.0,2,AS_DECLARED,
pMEDICI+,MCA_0,100,321,163.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_0,100,380,130.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_0,100,346,152.0,2,RANDOM,
KALI,MCA_1,0,130,1047.0,2,,
PICT,MCA_1,0,260,67.0,2,,
ACTS,MCA_1,0,260,1.0,2,,
pMEDICI,MCA_1,0,392,20.0,2,AS_DECLARED,
pMEDICI,MCA_1,0,390,29.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_1,0,391,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_1,0,391,20.0,2,RANDOM,
PICT,MCA_1,10,247,35.0,2,,
ACTS,MCA_1,10,247,0.0,2,,
pMEDICI+,MCA_1,10,130,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,10,130,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,10,130,4.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,10,130,4.0,2,RANDOM,
PICT,MCA_1,20,224,41.0,2,,
ACTS,MCA_1,20,224,0.0,2,,
pMEDICI+,MCA_1,20,135,8.0,2,AS_DECLARED,
pMEDICI+,MCA_1,20,130,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,20,130,4.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,20,130,8.0,2,RANDOM,
PICT,MCA_1,30,196,36.0,2,,
ACTS,MCA_1,30,196,1.0,2,,
pMEDICI+,MCA_1,30,130,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,30,130,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,30,130,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,30,131,5.0,2,RANDOM,
PICT,MCA_1,40,170,36.0,2,,
ACTS,MCA_1,40,170,0.0,2,,
pMEDICI+,MCA_1,40,132,4.0,2,AS_DECLARED,
pMEDICI+,MCA_1,40,130,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,40,132,9.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,40,130,5.0,2,RANDOM,
PICT,MCA_1,50,150,35.0,2,,
ACTS,MCA_1,50,150,1.0,2,,
pMEDICI+,MCA_1,50,131,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,50,130,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,50,132,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,50,131,5.0,2,RANDOM,
PICT,MCA_1,60,138,36.0,2,,
ACTS,MCA_1,60,138,0.0,2,,
pMEDICI+,MCA_1,60,131,4.0,2,AS_DECLARED,
pMEDICI+,MCA_1,60,130,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,60,132,4.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,60,132,4.0,2,RANDOM,
PICT,MCA_1,70,133,37.0,2,,
ACTS,MCA_1,70,133,0.0,2,,
pMEDICI+,MCA_1,70,133,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,70,130,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,70,131,4.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,70,130,5.0,2,RANDOM,
PICT,MCA_1,80,131,33.0,2,,
ACTS,MCA_1,80,131,0.0,2,,
pMEDICI+,MCA_1,80,133,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,80,130,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,80,133,7.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,80,133,5.0,2,RANDOM,
PICT,MCA_1,90,131,30.0,2,,
ACTS,MCA_1,90,131,0.0,2,,
pMEDICI+,MCA_1,90,133,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,90,130,7.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,90,133,6.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,90,132,5.0,2,RANDOM,
PICT,MCA_1,100,130,33.0,2,,
ACTS,MCA_1,100,130,0.0,2,,
pMEDICI+,MCA_1,100,135,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,100,130,6.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,100,132,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,100,131,5.0,2,RANDOM,
KALI,MCA_1,0,130,209.0,2,,
PICT,MCA_1,0,260,63.0,2,,
ACTS,MCA_1,0,260,1.0,2,,
pMEDICI,MCA_1,0,393,17.0,2,AS_DECLARED,
pMEDICI,MCA_1,0,390,32.0,2,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_1,0,392,21.0,2,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_1,0,391,22.0,2,RANDOM,
PICT,MCA_1,10,247,48.0,2,,
ACTS,MCA_1,10,247,0.0,2,,
pMEDICI+,MCA_1,10,130,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,10,130,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,10,130,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,10,131,6.0,2,RANDOM,
PICT,MCA_1,20,224,35.0,2,,
ACTS,MCA_1,20,224,0.0,2,,
pMEDICI+,MCA_1,20,130,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,20,130,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,20,130,6.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,20,130,4.0,2,RANDOM,
PICT,MCA_1,30,196,35.0,2,,
ACTS,MCA_1,30,196,1.0,2,,
pMEDICI+,MCA_1,30,130,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,30,130,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,30,130,5.0,2,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_1,30,130,5.0,2,RANDOM,
PICT,MCA_1,40,170,38.0,2,,
ACTS,MCA_1,40,170,0.0,2,,
pMEDICI+,MCA_1,40,130,5.0,2,AS_DECLARED,
pMEDICI+,MCA_1,40,130,5.0,2,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_1,40,135,5.0,2,IN_ORDER_SIZE_ASC,
